COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,LAG,LOCATIONCODE,LOCATIONTYPE
D,1114318574,2020-36-04,5466,W63EOP00,P63EPP00,FS,1,63E,P
D,1114318347,2020-36-04,5466,W63FOP00,P63FPP00,FS,1,63F,P
D,1114318614,2020-36-04,5466,W63GOP00,P63GPP00,FS,1,63G,P
D,1114318101,2020-36-04,5466,W63HOP00,P63HPP00,FS,1,63H,P
D,1114318294,2020-36-04,5466,W80AOP00,P80APP00,FS,1,80A,P
D,1114318332,2020-36-04,5466,W80BOP00,P80BPP00,FS,1,80B,P
D,1114318384,2020-36-04,5466,W80COP00,P80CPP00,FS,1,80C,P
D,1114318374,2020-36-04,5466,W80DOP00,P80DPP00,FS,1,80D,P
D,1114318441,2020-36-04,5466,W90AOP00,P90APP00,FS,-21,90A,P
D,1114318450,2020-36-04,5466,W91AOP00,P91APP00,FS,-21,91A,P
D,1114318474,2020-36-04,5466,E10CP000,U10CGP00,SS,-7,10C,P
D,1114318386,2020-36-04,5466,W11BOE00,U11BGE00,SS,-7,11B,P
D,1114318526,2020-36-04,5466,E12DP000,U12DGP00,SS,-7,12D,P
D,1114318468,2020-36-04,5466,E12EP000,U12EGP00,SS,-7,12E,P
D,1114318527,2020-36-04,5466,E13DP000,U13DGP00,SS,-8,13D,P
D,1114318297,2020-36-04,5466,T105O000,W105ON00,SS,71,105,P
D,1114318343,2020-36-04,5466,T107O000,W107ON00,SS,50,107,P
D,1114318200,2020-36-04,5466,E10AP000,W10AOP00,SS,0,10A,P
D,1114318480,2020-36-04,5466,E10CP000,W10COP00,SS,0,10C,P
D,1114318400,2020-36-04,5466,E10FP000,W10FOP00,SS,0,10F,P
D,1114318533,2020-36-04,5466,E10HP000,W10HOP00,SS,0,10H,P
D,1114318124,2020-36-04,5466,E11AP000,W11AOP00,SS,0,11A,P
D,1114318432,2020-36-04,5466,E11BP000,W11BGE00,SS,11,11B,P
D,1114318431,2020-36-04,5466,E11BP000,W11BOE00,SS,11,11B,P
D,1114318490,2020-36-04,5466,E11HP000,W11HOP00,SS,0,11H,P
D,1114318292,2020-36-04,5466,E12DP000,W12DOP00,SS,0,12D,P
D,1114318633,2020-36-04,5466,E12EP000,W12EOP00,SS,0,12E,P
D,1114318446,2020-36-04,5466,E13DP000,W13DOP00,SS,0,13D,P
D,1114318303,2020-36-04,5466,E13EP000,W13EOP00,SS,0,13E,P
D,1114318116,2020-36-04,5466,E20JP000,W20JOP00,SS,0,20J,P
D,1114318163,2020-36-04,5466,E20KP000,W20KOP00,SS,0,20K,P
D,1114318172,2020-36-04,5466,E20LP000,W20LOP00,SS,0,20L,P
D,1114318195,2020-36-04,5466,E20MP000,W20MOP00,SS,0,20M,P
D,1114318393,2020-36-04,5466,E20NP000,W20NOP00,SS,0,20N,P
D,1114318274,2020-36-04,5466,E22AP000,W22AOP00,SS,0,22A,P
D,1114318363,2020-36-04,5466,E22BP000,W22BOP00,SS,0,22B,P
D,1114318246,2020-36-04,5466,E23AP000,W23AOP00,SS,0,23A,P
D,1114318376,2020-36-04,5466,E23BP000,W23BOP00,SS,0,23B,P
D,1114318434,2020-36-04,5466,T421O000,W421ON00,SS,62,421,P
D,1114318433,2020-36-04,5466,T431O000,W431ON00,SS,62,431,P
D,1114318629,2020-36-04,5466,E50AP000,W50AOP00,SS,0,50A,P
D,1114318322,2020-36-04,5466,E50BP000,W50BOP00,SS,0,50B,P
D,1114318558,2020-36-04,5466,E50CP000,W50COP00,SS,0,50C,P
D,1114318215,2020-36-04,5466,E50DP000,W50DOP00,SS,0,50D,P
D,1114318125,2020-36-04,5466,E50EP000,W50EOP00,SS,0,50E,P
D,1114318418,2020-36-04,5466,E50FP000,W50FOP00,SS,0,50F,P
D,1114318608,2020-36-04,5466,E50GP000,W50GOP00,SS,0,50G,P
D,1114318444,2020-36-04,5466,E50HP000,W50HOP00,SS,0,50H,P
D,1114318218,2020-36-04,5466,E50JP000,W50JOP00,SS,0,50J,P
D,1114318109,2020-36-04,5466,E50KP000,W50KOP00,SS,0,50K,P
D,1114318264,2020-36-04,5466,E50LP000,W50LOP00,SS,0,50L,P
D,1114318290,2020-36-04,5466,E50MP000,W50MOP00,SS,0,50M,P
D,1114318549,2020-36-04,5466,E50NP000,W50NOP00,SS,0,50N,P
D,1114318599,2020-36-04,5466,E62AP000,W62AOP00,SS,0,62A,P
D,1114318520,2020-36-04,5466,E62CP000,W62COP00,SS,0,62C,P
D,1114318590,2020-36-04,5466,E62DP000,W62DOP00,SS,0,62D,P
D,1114318106,2020-36-04,5466,E62EP000,W62EOP00,SS,0,62E,P
D,1114318639,2020-36-04,5466,E62FP000,W62FOP00,SS,0,62F,P
D,1114318457,2020-36-04,5466,E62GP000,W62GOP00,SS,0,62G,P
D,1114318506,2020-36-04,5466,E62HP000,W62HOP00,SS,0,62H,P
D,1114318391,2020-36-04,5466,E63AP000,W63AOP00,SS,0,63A,P
D,1114318470,2020-36-04,5466,E63CP000,W63COP00,SS,0,63C,P
D,1114318236,2020-36-04,5466,E63DP000,W63DOP00,SS,0,63D,P
D,1114318566,2020-36-04,5466,E63EP000,W63EOP00,SS,0,63E,P
D,1114318318,2020-36-04,5466,E63FP000,W63FOP00,SS,0,63F,P
D,1114318610,2020-36-04,5466,E63GP000,W63GOP00,SS,0,63G,P
D,1114318619,2020-36-04,5466,E63HP000,W63HOP00,SS,0,63H,P
D,1114318296,2020-36-04,5466,E80AP000,W80AOP00,SS,0,80A,P
D,1114318366,2020-36-04,5466,E80BP000,W80BOP00,SS,0,80B,P
D,1114318451,2020-36-04,5466,E80CP000,W80COP00,SS,0,80C,P
D,1114318311,2020-36-04,5466,E80DP000,W80DOP00,SS,0,80D,P
D,1114318324,2020-36-04,5466,E90AP000,W90AOP00,SS,0,90A,P
D,1114318521,2020-36-04,5466,E91AP000,W91AOP00,SS,0,91A,P
D,1114318479,2020-36-04,5466,E10AP000,Z10AZPI0,SS,0,10A,P
D,1114318250,2020-36-04,5466,P10APP00,Z10AZPR0,FS,1,10A,P
D,1114318482,2020-36-04,5466,E10CP000,Z10CZPI0,SS,0,10C,P
D,1114318484,2020-36-04,5466,P10CPP00,Z10CZPR0,FS,1,10C,P
D,1114318285,2020-36-04,5466,E10FP000,Z10FZPI0,SS,0,10F,P
D,1114318286,2020-36-04,5466,P10FPP00,Z10FZPR0,FS,1,10F,P
D,1114318447,2020-36-04,5466,E10HP000,Z10HZPI0,SS,0,10H,P
D,1114318532,2020-36-04,5466,E10HP000,Z10HZPR0,FS,1,10H,P
D,1114318119,2020-36-04,5466,E11AP000,Z11AZPI0,SS,0,11A,P
D,1114318460,2020-36-04,5466,P11APP00,Z11AZPR0,FS,1,11A,P
D,1114318483,2020-36-04,5466,E11BP000,Z11BZBI0,SS,8,11B,P
D,1114318472,2020-36-04,5466,P11BBP00,Z11BZBR0,FS,1,11B,P
D,1114318492,2020-36-04,5466,E11HP000,Z11HZPI0,SS,0,11H,P
D,1114318486,2020-36-04,5466,P11HPP00,Z11HZPR0,FS,1,11H,P
D,1114318428,2020-36-04,5466,E12DP000,Z12DZPI0,SS,0,12D,P
D,1114318623,2020-36-04,5466,P12DPP00,Z12DZPR0,FS,1,12D,P
D,1114318282,2020-36-04,5466,E12EP000,Z12EZPI0,SS,0,12E,P
D,1114318530,2020-36-04,5466,P12EPP00,Z12EZPR0,FS,1,12E,P
D,1114318364,2020-36-04,5466,E13DP000,Z13DZPI0,SS,0,13D,P
D,1114318227,2020-36-04,5466,P13DPP00,Z13DZPR0,FS,1,13D,P
D,1114318580,2020-36-04,5466,E13EP000,Z13EZPI0,SS,0,13E,P
D,1114318320,2020-36-04,5466,P13EPP00,Z13EZPR0,FS,1,13E,P
D,1114318138,2020-36-04,5466,E20JP000,Z20JZPI0,SS,0,20J,P
D,1114318111,2020-36-04,5466,P20JPP00,Z20JZPR0,FS,1,20J,P
D,1114318169,2020-36-04,5466,E20KP000,Z20KZPI0,SS,0,20K,P
D,1114318140,2020-36-04,5466,P20KPP00,Z20KZPR0,FS,1,20K,P
D,1114318176,2020-36-04,5466,E20LP000,Z20LZPI0,SS,0,20L,P
D,1114318171,2020-36-04,5466,P20LPP00,Z20LZPR0,FS,1,20L,P
D,1114318191,2020-36-04,5466,E20MP000,Z20MZPI0,SS,0,20M,P
D,1114318178,2020-36-04,5466,P20MPP00,Z20MZPR0,FS,1,20M,P
D,1114318497,2020-36-04,5466,E20NP000,Z20NZPI0,SS,0,20N,P
D,1114318585,2020-36-04,5466,P20NPP00,Z20NZPR0,FS,1,20N,P
D,1114318307,2020-36-04,5466,E22AP000,Z22AZPI0,SS,0,22A,P
D,1114318308,2020-36-04,5466,P22APP00,Z22AZPR0,FS,1,22A,P
D,1114318356,2020-36-04,5466,E22BP000,Z22BZPI0,SS,0,22B,P
D,1114318341,2020-36-04,5466,P22BPP00,Z22BZPR0,FS,1,22B,P
D,1114318586,2020-36-04,5466,E23AP000,Z23AZPI0,SS,0,23A,P
D,1114318603,2020-36-04,5466,P23APP00,Z23AZPR0,FS,1,23A,P
D,1114318398,2020-36-04,5466,E23BP000,Z23BZPI0,SS,0,23B,P
D,1114318423,2020-36-04,5466,P23BPP00,Z23BZPR0,FS,1,23B,P
D,1114318272,2020-36-04,5466,E50AP000,Z50AZPI0,SS,0,50A,P
D,1114318225,2020-36-04,5466,P50APP00,Z50AZPR0,FS,1,50A,P
D,1114318248,2020-36-04,5466,E50BP000,Z50BZPI0,SS,0,50B,P
D,1114318385,2020-36-04,5466,P50BPP00,Z50BZPR0,FS,1,50B,P
D,1114318403,2020-36-04,5466,E50CP000,Z50CZPI0,SS,0,50C,P
D,1114318134,2020-36-04,5466,P50CPP00,Z50CZPR0,FS,1,50C,P
D,1114318381,2020-36-04,5466,E50EP000,Z50EZPI0,SS,0,50E,P
D,1114318395,2020-36-04,5466,E50FP000,Z50FZPI0,SS,0,50F,P
D,1114318396,2020-36-04,5466,P50FPP00,Z50FZPR0,FS,1,50F,P
D,1114318397,2020-36-04,5466,E50GP000,Z50GZPI0,SS,0,50G,P
D,1114318496,2020-36-04,5466,E50HP000,Z50HZPI0,SS,0,50H,P
D,1114318581,2020-36-04,5466,P50HPP00,Z50HZPR0,FS,1,50H,P
D,1114318624,2020-36-04,5466,E50KP000,Z50KZPI0,SS,0,50K,P
D,1114318625,2020-36-04,5466,P50KPP00,Z50KZPR0,FS,1,50K,P
D,1114318146,2020-36-04,5466,E50LP000,Z50LZPI0,SS,0,50L,P
D,1114318147,2020-36-04,5466,P50LPP00,Z50LZPR0,FS,1,50L,P
D,1114318306,2020-36-04,5466,E50MP000,Z50MZPI0,SS,0,50M,P
D,1114318342,2020-36-04,5466,P50MPP00,Z50MZPR0,FS,1,50M,P
D,1114318148,2020-36-04,5466,E50NP000,Z50NZPI0,SS,0,50N,P
D,1114318409,2020-36-04,5466,P50NPP00,Z50NZPR0,FS,1,50N,P
D,1114318270,2020-36-04,5466,E62AP000,Z62AZPI0,SS,0,62A,P
D,1114318271,2020-36-04,5466,P62APP00,Z62AZPR0,FS,1,62A,P
D,1114318228,2020-36-04,5466,E62CP000,Z62CZPI0,SS,0,62C,P
D,1114318229,2020-36-04,5466,P62CPP00,Z62CZPR0,FS,1,62C,P
D,1114318300,2020-36-04,5466,E62DP000,Z62DZPI0,SS,0,62D,P
D,1114318587,2020-36-04,5466,P62DPP00,Z62DZPR0,FS,1,62D,P
D,1114318102,2020-36-04,5466,E62EP000,Z62EZPI0,SS,0,62E,P
D,1114318103,2020-36-04,5466,P62EPP00,Z62EZPR0,FS,1,62E,P
D,1114318635,2020-36-04,5466,E62FP000,Z62FZPI0,SS,0,62F,P
D,1114318636,2020-36-04,5466,P62FPP00,Z62FZPR0,FS,1,62F,P
D,1114318194,2020-36-04,5466,E62GP000,Z62GZPI0,SS,0,62G,P
D,1114318454,2020-36-04,5466,P62GPP00,Z62GZPR0,FS,1,62G,P
D,1114318579,2020-36-04,5466,E62HP000,Z62HZPI0,SS,0,62H,P
D,1114318503,2020-36-04,5466,P62HPP00,Z62HZPR0,FS,1,62H,P
D,1114318417,2020-36-04,5466,E63AP000,Z63AZPI0,SS,0,63A,P
D,1114318305,2020-36-04,5466,P63APP00,Z63AZPR0,FS,1,63A,P
D,1114318582,2020-36-04,5466,E63CP000,Z63CZPI0,SS,0,63C,P
D,1114318583,2020-36-04,5466,P63CPP00,Z63CZPR0,FS,1,63C,P
D,1114318234,2020-36-04,5466,E63DP000,Z63DZPI0,SS,0,63D,P
D,1114318235,2020-36-04,5466,P63DPP00,Z63DZPR0,FS,1,63D,P
D,1114318561,2020-36-04,5466,E63EP000,Z63EZPI0,SS,0,63E,P
D,1114318562,2020-36-04,5466,P63EPP00,Z63EZPR0,FS,1,63E,P
D,1114318145,2020-36-04,5466,E63FP000,Z63FZPI0,SS,0,63F,P
D,1114318314,2020-36-04,5466,P63FPP00,Z63FZPR0,FS,1,63F,P
D,1114318512,2020-36-04,5466,E63GP000,Z63GZPI0,SS,0,63G,P
D,1114318514,2020-36-04,5466,P63GPP00,Z63GZPR0,FS,1,63G,P
D,1114318615,2020-36-04,5466,E63HP000,Z63HZPI0,SS,0,63H,P
D,1114318616,2020-36-04,5466,P63HPP00,Z63HZPR0,FS,1,63H,P
D,1114318280,2020-36-04,5466,E80AP000,Z80AZPI0,SS,0,80A,P
D,1114318281,2020-36-04,5466,P80APP00,Z80AZPR0,FS,1,80A,P
D,1114318367,2020-36-04,5466,E80BP000,Z80BZPI0,SS,0,80B,P
D,1114318368,2020-36-04,5466,P80BPP00,Z80BZPR0,FS,1,80B,P
D,1114318401,2020-36-04,5466,E80CP000,Z80CZPI0,SS,0,80C,P
D,1114318402,2020-36-04,5466,P80CPP00,Z80CZPR0,FS,1,80C,P
D,1114318312,2020-36-04,5466,E80DP000,Z80DZPI0,SS,0,80D,P
D,1114318313,2020-36-04,5466,P80DPP00,Z80DZPR0,FS,1,80D,P
D,1114318135,2020-36-04,5466,E90AP000,Z90AZPI0,SS,0,90A,P
D,1114318427,2020-36-04,5466,E91AP000,Z91AZPI0,SS,0,91A,P
,,,5489,E104D104,Z104ZDI0,,,104,new relation
,,,5490,E203D203,Z203ZDI0,,,203,new relation
,,,5491,E204D204,Z204ZDI0,,,204,new relation
,,,5492,E205D205,Z205ZDI0,,,205,new relation
,,,5493,E206D206,Z206ZDI0,,,206,new relation
,,,5494,E207D207,Z207ZDI0,,,207,new relation
,,,5495,E208D208,Z208ZDI0,,,208,new relation
,,,5496,E622D622,Z622ZDI0,,,622,new relation
,,,5497,E632D632,Z632ZDI0,,,632,new relation
,,,5498,E723D723,Z723ZDI0,,,723,new relation
,,,5499,E724D724,Z724ZDI0,,,724,new relation
,,,5500,E725D725,Z725ZDI0,,,725,new relation
,,,5501,E726D726,Z726ZDI0,,,726,new relation
,,,5502,E727D727,Z727ZDI0,,,727,new relation
,,,5503,E728D728,Z728ZDI0,,,728,new relation
,,,5504,E733D733,Z733ZDI0,,,733,new relation
,,,5505,E734D734,Z734ZDI0,,,734,new relation
,,,5506,E735D735,Z735ZDI0,,,735,new relation
,,,5507,E736D736,Z736ZDI0,,,736,new relation
,,,5508,E737D737,Z737ZDI0,,,737,new relation
,,,5509,E738D738,Z738ZDI0,,,738,new relation
,,,5510,E998D998,L/C,,,998,new relation
,,,5513,E105P105,T105O000,,,105,new relation
,,,5514,E107P107,T107O000,,,107,new relation
,,,5519,E105D105,Z105ZDI0,,,105,new relation
,,,5520,E107D107,Z107ZDI0,,,107,new relation
,,,5692,E10FP108,E10FP000,,,10F,new relation
,,,5693,E11HP111,E11HP000,,,11H,new relation
,,,5694,E12DP123,E12DP000,,,12D,new relation
,,,5695,E12EP106,E12EP000,,,12E,new relation
,,,5696,E13DP133,E13DP000,,,13D,new relation
,,,5697,E13EP134,E13EP000,,,13E,new relation
,,,5698,E20JP209,E20JP000,,,20J,new relation
,,,5699,E20KP211,E20KP000,,,20K,new relation
,,,5700,E20LP212,E20LP000,,,20L,new relation
,,,5701,E20MP253,E20MP000,,,20M,new relation
,,,5702,E20NP254,E20NP000,,,20N,new relation
,,,5703,E22AP221,E22AP000,,,22A,new relation
,,,5704,E22BP222,E22BP000,,,22B,new relation
,,,5705,E23AP231,E23AP000,,,23A,new relation
,,,5706,E23BP232,E23BP000,,,23B,new relation
,,,5707,E50AP521,E50AP000,,,50A,new relation
,,,5708,E50BP522,E50BP000,,,50B,new relation
,,,5709,E50CP523,E50CP000,,,50C,new relation
,,,5710,E50DP524,E50DP000,,,50D,new relation
,,,5711,E50EP525,E50EP000,,,50E,new relation
,,,5712,E50FP526,E50FP000,,,50F,new relation
,,,5713,E50GP527,E50GP000,,,50G,new relation
,,,5714,E50HP528,E50HP000,,,50H,new relation
,,,5715,E62AP621,E62AP000,,,62A,new relation
,,,5716,E62CP223,E62CP000,,,62C,new relation
,,,5717,E62DP224,E62DP000,,,62D,new relation
,,,5718,E62EP225,E62EP000,,,62E,new relation
,,,5719,E62FP226,E62FP000,,,62F,new relation
,,,5720,E62GP227,E62GP000,,,62G,new relation
,,,5721,E62HP228,E62HP000,,,62H,new relation
,,,5722,E63AP631,E63AP000,,,63A,new relation
,,,5723,E63CP233,E63CP000,,,63C,new relation
,,,5724,E63DP234,E63DP000,,,63D,new relation
,,,5725,E63EP235,E63EP000,,,63E,new relation
,,,5726,E63FP236,E63FP000,,,63F,new relation
,,,5727,E63GP237,E63GP000,,,63G,new relation
,,,5728,E63HP238,E63HP000,,,63H,new relation
,,,5729,E80AP801,E80AP000,,,80A,new relation
,,,5730,E80BP823,E80BP000,,,80B,new relation
,,,5731,E80CP824,E80CP000,,,80C,new relation
,,,5732,E80DP826,E80DP000,,,80D,new relation
,,,5733,E90AP921,E90AP000,,,90A,new relation
,,,5734,E91AP941,E91AP000,,,91A,new relation
,,,5821,E10FD10F,Z10FZDI0,,,10F,new relation
,,,5822,E11HD11H,Z11HZDI0,,,11H,new relation
,,,5823,E12DD12D,Z12DZDI0,,,12D,new relation
,,,5824,E12ED12E,Z12EZDI0,,,12E,new relation
,,,5825,E13DD13D,Z13DZDI0,,,13D,new relation
,,,5826,E13ED13E,Z13EZDI0,,,13E,new relation
,,,5827,E20JD20J,Z20JZDI0,,,20J,new relation
,,,5828,E20KD20K,Z20KZDI0,,,20K,new relation
,,,5829,E20LD20L,Z20LZDI0,,,20L,new relation
,,,5830,E20MD20M,Z20MZDI0,,,20M,new relation
,,,5831,E20ND20N,Z20NZDI0,,,20N,new relation
,,,5832,E22AD22A,Z22AZDI0,,,22A,new relation
,,,5833,E22BD22B,Z22BZDI0,,,22B,new relation
,,,5834,E23AD23A,Z23AZDI0,,,23A,new relation
,,,5835,E23BD23B,Z23BZDI0,,,23B,new relation
,,,5836,E50AD50A,Z50AZDI0,,,50A,new relation
,,,5837,E50BD50B,Z50BZDI0,,,50B,new relation
,,,5838,E50CD50C,Z50CZDI0,,,50C,new relation
,,,5839,E50DD50D,Z50DZDI0,,,50D,new relation
,,,5840,E50ED50E,Z50EZDI0,,,50E,new relation
,,,5841,E50FD50F,Z50FZDI0,,,50F,new relation
,,,5842,E50GD50G,Z50GZDI0,,,50G,new relation
,,,5843,E50HD50H,Z50HZDI0,,,50H,new relation
,,,5844,E62AD62A,Z62AZDI0,,,62A,new relation
,,,5845,E62CD62C,Z62CZDI0,,,62C,new relation
,,,5846,E62DD62D,Z62DZDI0,,,62D,new relation
,,,5847,E62ED62E,Z62EZDI0,,,62E,new relation
,,,5848,E62FD62F,Z62FZDI0,,,62F,new relation
,,,5849,E62GD62G,Z62GZDI0,,,62G,new relation
,,,5850,E62HD62H,Z62HZDI0,,,62H,new relation
,,,5851,E63AD63A,Z63AZDI0,,,63A,new relation
,,,5852,E63CD63C,Z63CZDI0,,,63C,new relation
,,,5853,E63DD63D,Z63DZDI0,,,63D,new relation
,,,5854,E63ED63E,Z63EZDI0,,,63E,new relation
,,,5855,E63FD63F,Z63FZDI0,,,63F,new relation
,,,5856,E63GD63G,Z63GZDI0,,,63G,new relation
,,,5857,E63HD63H,Z63HZDI0,,,63H,new relation
,,,5858,E80AD80A,Z80AZDI0,,,80A,new relation
,,,5859,E80BD80B,Z80BZDI0,,,80B,new relation
,,,5860,E80CD80C,Z80CZDI0,,,80C,new relation
,,,5861,E80DD80D,Z80DZDI0,,,80D,new relation
,,,5862,E90AD90A,Z90AZDI0,,,90A,new relation
,,,5863,E91AD91A,Z91AZDI0,,,91A,new relation
,,,5887,E10AP101,E10AP000,,,10A,new relation
,,,5888,E10CP122,E10CP000,,,10C,new relation
,,,5889,E11BP131,E11BP000,,,11B,new relation
,,,5890,E10HP182,E10HP000,,,10H,new relation
,,,5891,E50JP529,E50JP000,,,50J,new relation
,,,5892,E50KP541,E50KP000,,,50K,new relation
,,,5893,E50LP542,E50LP000,,,50L,new relation
,,,5894,E50MP543,E50MP000,,,50M,new relation
,,,5895,E50NP544,E50NP000,,,50N,new relation
,,,5914,E11AP10A,E11AP000,,,11A,new relation
,,,5915,E11HP10H,E11HP000,,,11H,new relation
,,,5916,E20JP50J,E20JP000,,,20J,new relation
,,,5917,E20KP50K,E20KP000,,,20K,new relation
,,,5918,E20LP50L,E20LP000,,,20L,new relation
,,,5919,E20MP50M,E20MP000,,,20M,new relation
,,,5920,E20NP50N,E20NP000,,,20N,new relation
,,,5935,E11AD11A,Z11AZDI0,,,11A,new relation
,,,5936,E11HD11H,Z11HZDI0,,,11H,new relation
,,,5937,E20JD20J,Z20JZDI0,,,20J,new relation
,,,5938,E20KD20K,Z20KZDI0,,,20K,new relation
,,,5939,E20LD20L,Z20LZDI0,,,20L,new relation
,,,5940,E20MD20M,Z20MZDI0,,,20M,new relation
,,,5941,E20ND20N,Z20NZDI0,,,20N,new relation
,,,5942,E10AP101,E10AP102,,,10A,new relation
,,,5943,E10AP102,E10AP110,,,10A,new relation
,,,5944,E10CP122,E10CP132,,,10C,new relation
,,,5945,E10CP132,E10CP142,,,10C,new relation
,,,5946,E10CP142,E10CP152,,,10C,new relation
,,,5947,E10FP108,E10FP109,,,10F,new relation
,,,5948,E10HP182,E10HP192,,,10H,new relation
,,,5949,E10HP192,E10HP183,,,10H,new relation
,,,5950,E10HP183,E10HP193,,,10H,new relation
,,,5951,E11AP11B,E11AP171,,,11A,new relation
,,,5952,E11AP171,E11AP161,,,11A,new relation
,,,5953,E11AP161,E11AP10A,,,11A,new relation
,,,5954,E11AP10A,E11AP10C,,,11A,new relation
,,,5955,E11BP131,E11BP121,,,11B,new relation
,,,5956,E11HP111,E11HP113,,,11H,new relation
,,,5957,E11HP113,E11HP10H,,,11H,new relation
,,,5958,E12DP123,E12DP143,,,12D,new relation
,,,5959,E12EP106,E12EP124,,,12E,new relation
,,,5960,E12EP124,E12EP144,,,12E,new relation
,,,5961,E12EP144,E12EP125,,,12E,new relation
,,,5962,E12EP125,E12EP145,,,12E,new relation
,,,5963,E13DP133,E13DP153,,,13D,new relation
,,,5964,E13EP134,E13EP154,,,13E,new relation
,,,5965,E13EP154,E13EP135,,,13E,new relation
,,,5966,E13EP135,E13EP155,,,13E,new relation
,,,5967,E20JP209,E20JP729,,,20J,new relation
,,,5968,E20JP729,E20JP739,,,20J,new relation
,,,5969,E20JP739,E20JP239,,,20J,new relation
,,,5970,E20JP239,E20JP229,,,20J,new relation
,,,5971,E20JP229,E20JP639,,,20J,new relation
,,,5972,E20JP639,E20JP629,,,20J,new relation
,,,5973,E20JP629,E20JP50J,,,20J,new relation
,,,5974,E20KP211,E20KP741,,,20K,new relation
,,,5975,E20KP741,E20KP751,,,20K,new relation
,,,5976,E20KP751,E20KP251,,,20K,new relation
,,,5977,E20KP251,E20KP241,,,20K,new relation
,,,5978,E20KP241,E20KP451,,,20K,new relation
,,,5979,E20KP451,E20KP441,,,20K,new relation
,,,5980,E20KP441,E20KP651,,,20K,new relation
,,,5981,E20KP651,E20KP641,,,20K,new relation
,,,5982,E20KP641,E20KP50K,,,20K,new relation
,,,5983,E20LP212,E20LP742,,,20L,new relation
,,,5984,E20LP742,E20LP752,,,20L,new relation
,,,5985,E20LP752,E20LP252,,,20L,new relation
,,,5986,E20LP252,E20LP242,,,20L,new relation
,,,5987,E20LP242,E20LP452,,,20L,new relation
,,,5988,E20LP452,E20LP442,,,20L,new relation
,,,5989,E20LP442,E20LP652,,,20L,new relation
,,,5990,E20LP652,E20LP642,,,20L,new relation
,,,5991,E20LP642,E20LP50L,,,20L,new relation
,,,5992,E20MP253,E20MP243,,,20M,new relation
,,,5993,E20MP243,E20MP293,,,20M,new relation
,,,5994,E20MP293,E20MP283,,,20M,new relation
,,,5995,E20MP283,E20MP743,,,20M,new relation
,,,5996,E20MP743,E20MP753,,,20M,new relation
,,,5997,E20MP753,E20MP443,,,20M,new relation
,,,5998,E20MP443,E20MP453,,,20M,new relation
,,,5999,E20MP453,E20MP643,,,20M,new relation
,,,6000,E20MP643,E20MP653,,,20M,new relation
,,,6001,E20MP653,E20MP50M,,,20M,new relation
,,,6002,E20NP254,E20NP244,,,20N,new relation
,,,6003,E20NP244,E20NP294,,,20N,new relation
,,,6004,E20NP294,E20NP284,,,20N,new relation
,,,6005,E20NP284,E20NP754,,,20N,new relation
,,,6006,E20NP754,E20NP744,,,20N,new relation
,,,6007,E20NP744,E20NP654,,,20N,new relation
,,,6008,E20NP654,E20NP644,,,20N,new relation
,,,6009,E20NP644,E20NP50N,,,20N,new relation
,,,6010,E22AP221,E22AP261,,,22A,new relation
,,,6011,E22AP261,E22AP721,,,22A,new relation
,,,6012,E22BP222,E22BP722,,,22B,new relation
,,,6013,E22BP722,E22BP262,,,22B,new relation
,,,6014,E23AP231,E23AP271,,,23A,new relation
,,,6015,E23AP271,E23AP731,,,23A,new relation
,,,6016,E23BP232,E23BP732,,,23B,new relation
,,,6017,E23BP732,E23BP272,,,23B,new relation
,,,6018,E50AP521,E50AP531,,,50A,new relation
,,,6019,E50BP522,E50BP532,,,50B,new relation
,,,6020,E50CP523,E50CP533,,,50C,new relation
,,,6021,E50DP524,E50DP534,,,50D,new relation
,,,6022,E50EP525,E50EP535,,,50E,new relation
,,,6023,E50FP526,E50FP536,,,50F,new relation
,,,6024,E50GP527,E50GP537,,,50G,new relation
,,,6025,E50GP537,E50GP561,,,50G,new relation
,,,6026,E50GP561,E50GP571,,,50G,new relation
,,,6027,E50HP528,E50HP538,,,50H,new relation
,,,6028,E50JP529,E50JP539,,,50J,new relation
,,,6029,E50KP541,E50KP551,,,50K,new relation
,,,6030,E50LP542,E50LP552,,,50L,new relation
,,,6031,E50MP543,E50MP553,,,50M,new relation
,,,6032,E50NP544,E50NP554,,,50N,new relation
,,,6033,E62AP621,E62AP661,,,62A,new relation
,,,6034,E62CP223,E62CP263,,,62C,new relation
,,,6035,E62CP263,E62CP623,,,62C,new relation
,,,6036,E62CP623,E62CP423,,,62C,new relation
,,,6037,E62DP224,E62DP624,,,62D,new relation
,,,6038,E62DP624,E62DP424,,,62D,new relation
,,,6039,E62EP225,E62EP625,,,62E,new relation
,,,6040,E62FP226,E62FP626,,,62F,new relation
,,,6041,E62FP626,E62FP426,,,62F,new relation
,,,6042,E62GP227,E62GP627,,,62G,new relation
,,,6043,E62GP627,E62GP427,,,62G,new relation
,,,6044,E62HP228,E62HP628,,,62H,new relation
,,,6045,E62HP628,E62HP428,,,62H,new relation
,,,6046,E63AP631,E63AP671,,,63A,new relation
,,,6047,E63CP233,E63CP273,,,63C,new relation
,,,6048,E63CP273,E63CP633,,,63C,new relation
,,,6049,E63CP633,E63CP433,,,63C,new relation
,,,6050,E63DP234,E63DP634,,,63D,new relation
