COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,S203A000,203,B,B,S,A,000,PBS,SBBK,####,2019-11-19,2019-12-09,15,,753.4,3553.9,0,,,,,,
D,2020-36-04,5466,Z553ZBR0,553,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,1,3.6,42.5,0,FS,B,P,B,P00,1114172832
D,2020-36-04,5466,S553A000,553,B,B,S,A,000,PBS,SBBK,####,2019-11-14,2019-12-04,15,,430.7,2371.4,0,,,,,,
D,2020-36-04,5466,C154CC00,154,B,J,C,C,C00,CTS,CCBK,2100,2019-10-02,2019-11-08,27,-10,26.3,167.5,0,SS,B,S,A,000,1114170967
D,2020-36-04,5466,P241BC00,241,B,B,P,B,C00,NTA,PBBT,6200,2020-01-14,2020-01-14,1,5,127.2,3847.7,3601.7,FS,B,Z,Z,BI0,1114171787
D,2020-36-04,5466,P904BP00,904,B,B,P,B,P00,SHD,PBPD,9999,2019-10-01,2019-10-01,1,1,23,0,559.8,FS,B,P,B,C00,1114172049
D,2020-36-04,5466,P8X1BP00,8X1,B,B,P,B,P00,S-W,PBPT,9999,2020-01-20,2020-02-04,9,1,1.3,0,0,FS,B,P,B,C00,1114172047
D,2020-36-04,5466,P652BP00,652,B,B,P,B,P00,NO1,PBPT,6200,2020-01-21,2020-02-03,7,1,114.1,5718.2,6218.7,FS,B,P,B,C00,1114171990
D,2020-36-04,5466,W110GC00,110,B,C,W,G,C00,GBS,WBER,3103,2019-08-30,2019-10-08,25,4,0,0,0,SS,B,S,A,000,1114172155
D,2020-36-04,5466,Z554ZBI0,554,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-24,2019-12-24,1,6,8.5,42.5,0,FS,A,W,G,A00,1114172833
D,2020-36-04,5466,Z552ZBI0,552,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-08,2020-01-08,1,2,5.8,29.7,0,FS,A,W,G,A00,1114172829
D,2020-36-04,5466,C238CC00,238,B,J,C,C,C00,CTS,CCBK,2100,2019-10-16,2019-11-13,21,-7,9.5,317.4,0,SS,B,S,A,000,1114171033
D,2020-36-04,5466,S238A000,238,B,B,S,A,000,PBS,SBBK,####,2019-10-25,2019-11-25,22,,825.2,2969.3,0,,,,,,
D,2020-36-04,5466,Z238ZBR0,238,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,1,15.5,149.4,0,FS,B,P,B,P00,1114172728
D,2020-36-04,5466,W561GC00,561,B,C,W,G,C00,OFD,WBHD,2204,2019-11-22,2019-12-09,12,4,18.6,0,0,SS,B,S,A,000,1114172435
D,2020-36-04,5466,P561BC00,561,B,B,P,B,C00,NO1,PBBT,6200,2020-01-15,2020-01-15,1,4,10.5,256.1,389.5,FS,B,Z,Z,BI0,1114171902
D,2020-36-04,5466,P232BP00,232,B,B,P,B,P00,TEX,PBPT,6200,2019-11-26,2019-12-04,7,1,123,6084.6,6342.5,FS,B,P,B,C00,1114171770
D,2020-36-04,5466,C644CC00,644,B,J,C,C,C00,CTS,CCBK,2100,2019-11-27,2019-12-19,17,-7,214.6,288.6,0,SS,B,S,A,000,1114171207
D,2020-36-04,5466,C913CC00,913,B,J,C,C,C00,SHD,CCBK,9999,2019-08-14,2019-09-03,14,-7,37.8,46.6,0,SS,B,S,A,000,1114171317
D,2020-36-04,5466,C143CC00,143,B,J,C,C,C00,CTS,CCBK,2100,2019-10-04,2019-11-06,24,-7,185.4,178,0,SS,B,S,A,000,1114170957
D,2020-36-04,5466,S552A000,552,B,B,S,A,000,PBS,SBBK,####,2019-11-20,2019-12-06,13,,547.1,2609.7,0,,,,,,
D,2020-36-04,5466,W802GS00,802,B,S,W,G,S00,NPS,WBHD,2204,2019-12-17,2019-12-23,5,0,0,0,0,SS,B,S,A,000,1114172549
D,2020-36-04,5466,Z634ZBR0,634,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-12,2019-12-12,1,1,32.7,317.5,0,FS,B,P,B,P00,1114172878
D,2020-36-04,5466,W238GA00,238,B,A,W,G,A00,BOS,WBHD,2204,2019-11-19,2019-11-27,7,-4,27.9,0,0,FS,B,S,A,000,1114172306
D,2020-36-04,5466,P952BC00,952,B,B,P,B,C00,SHD,PBBD,9999,2019-09-26,2019-09-26,1,1,508,711,268.3,FS,B,W,G,B00,1114172080
D,2020-36-04,5466,W235GA00,235,B,A,W,G,A00,BOS,WBHD,2204,2019-11-14,2019-11-21,6,-4,8.3,0,0,FS,B,S,A,000,1114172299
D,2020-36-04,5466,C932CC00,932,B,J,C,C,C00,SHD,CCBK,9999,2019-07-22,2019-08-23,14,-7,1.8,42.9,0,SS,B,S,A,000,1114171329
D,2020-36-04,5466,W111GB00,111,B,B,W,G,B00,SHM,WBER,3123,2019-11-25,2019-12-04,8,-4,0,0,0,FS,B,S,A,000,1114172157
D,2020-36-04,5466,Z571ZBR0,571,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-23,2020-01-23,1,1,6.7,58.8,0,FS,B,P,B,P00,1114172838
D,2020-36-04,5466,W653GA00,653,B,A,W,G,A00,GOS,WBHD,2204,2019-12-30,2020-01-14,10,-4,17.7,0,0,FS,B,S,A,000,1114172500
D,2020-36-04,5466,C528CP00,528,B,J,C,C,P00,CTS,CPBK,2100,2019-11-19,2019-12-04,12,-1,9.3,0,0,SS,J,C,C,C00,1114171124
D,2020-36-04,5466,C107CC00,107,B,J,C,C,C00,CTS,CCBK,2100,2019-11-28,2019-12-10,9,-7,15.5,20.5,0,SS,B,S,A,000,1114170923
D,2020-36-04,5466,W561GA00,561,B,A,W,G,A00,BOS,WBHD,2204,2019-12-16,2020-01-07,14,1,9.3,0,0,FS,B,S,A,000,1114172434
D,2020-36-04,5466,C534CP00,534,B,J,C,C,P00,CTS,CPBK,2100,2019-10-31,2019-11-19,14,-1,0,0,0,SS,J,C,C,C00,1114171134
D,2020-36-04,5466,S224A000,224,B,B,S,A,000,P+3,SBBK,####,2019-10-25,2019-11-25,22,,993.6,2871.9,0,,,,,,
D,2020-36-04,5466,W732GA00,732,B,A,W,G,A00,BOS,WBHD,2204,2019-11-28,2019-12-03,4,-1,24.3,0,0,FS,B,S,A,000,1114172523
D,2020-36-04,5466,Z536ZBR0,536,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,1,4.2,48.8,0,FS,B,P,B,P00,1114172812
D,2020-36-04,5466,W541GA00,541,B,A,W,G,A00,BOS,WBHD,2204,2019-11-25,2019-11-28,4,-1,19.2,0,0,FS,B,S,A,000,1114172418
D,2020-36-04,5466,P211BP00,211,B,B,P,B,P00,NTA,PBPT,6200,2020-01-14,2020-01-21,6,1,155.7,8127.3,8076.5,FS,B,P,B,C00,1114171744
D,2020-36-04,5466,C731CC00,731,B,J,C,C,C00,CTS,CCBK,2100,2019-10-09,2019-11-01,18,-10,2.6,171.8,0,SS,B,S,A,000,1114171239
D,2020-36-04,5466,W227GA00,227,B,A,W,G,A00,BOS,WBHD,2204,2019-11-22,2019-11-28,5,-4,0,0,0,FS,B,S,A,000,1114172282
D,2020-36-04,5466,P134BP00,134,B,B,P,B,P00,NO1,PBPT,6200,2019-12-06,2019-12-16,7,1,126.3,2367.7,2567.8,FS,B,P,B,C00,1114171691
D,2020-36-04,5466,P533BP00,533,B,B,P,B,P00,TEX,PBPT,6200,2019-12-09,2019-12-16,6,1,116.7,4529.5,4670.7,FS,B,P,B,C00,1114171873
D,2020-36-04,5466,P914BP00,914,B,B,P,B,P00,SHD,PBPD,9999,2019-10-08,2019-10-08,1,1,102,0,142.8,FS,B,P,B,C00,1114172060
D,2020-36-04,5466,P521BC00,521,B,B,P,B,C00,NO1,PBBT,6200,2020-01-06,2020-01-06,1,1,105.6,2706.8,2557.2,FS,B,Z,Z,BI0,1114171850
D,2020-36-04,5466,C525CP00,525,B,J,C,C,P00,CTS,CPBK,2100,2019-11-12,2019-11-27,12,-1,8.2,0,0,SS,J,C,C,C00,1114171118
D,2020-36-04,5466,W453GA00,453,B,A,W,G,A00,BOS,WBHD,2204,2020-01-23,2020-01-30,3,-1,8.3,0,0,FS,B,S,A,000,1114172368
D,2020-36-04,5466,C931CP00,931,B,J,C,C,P00,CTS,CPBK,2100,2019-07-16,2019-08-19,14,-1,0,0,0,SS,J,C,C,C00,1114171328
D,2020-36-04,5466,P906BC00,906,B,B,P,B,C00,SHD,PBBD,9999,2019-10-14,2019-10-14,1,1,28.3,1096.5,347.1,FS,B,W,G,B00,1114172052
D,2020-36-04,5466,W933GB00,933,B,B,W,G,B00,SHD,WBAD,9999,2019-08-30,2019-09-24,16,-6,203.1,118,0,FS,B,S,A,000,1114172597
D,2020-36-04,5466,W123GL00,123,B,L,W,G,L00,NO1,####,####,2019-12-17,2019-12-20,4,1,0,0,0,FS,B,Z,Z,BR0,1114172174
D,2020-36-04,5466,W106GL00,106,B,L,W,G,L00,NO1,####,####,2019-12-16,2019-12-19,4,1,0,0,0,FS,B,Z,Z,BR0,1114172137
D,2020-36-04,5466,W143GL00,143,B,L,W,G,L00,NO1,####,####,2019-12-20,2019-12-26,4,1,0,0,0,FS,B,Z,Z,BR0,1114172207
D,2020-36-04,5466,W132GL00,132,B,L,W,G,L00,SSC,####,####,2019-11-18,2019-11-21,4,11,0,0,0,FS,B,Z,Z,BR0,1114172188
D,2020-36-04,5466,C205CP00,205,B,J,C,C,P00,CTS,CPBK,2100,2019-11-15,2019-12-04,14,-1,6,0,0,SS,J,C,C,C00,1114170988
D,2020-36-04,5466,Z523ZBI0,523,B,B,Z,Z,BI0,TEX,ESCF,2901,2019-11-29,2019-11-29,1,3,9.8,48.8,0,FS,A,W,G,A00,1114172787
D,2020-36-04,5466,Z628ZBR0,628,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-13,2020-01-13,1,1,28.8,334.4,0,FS,B,P,B,P00,1114172854
D,2020-36-04,5466,W654GA00,654,B,A,W,G,A00,GOS,WBHD,2204,2019-12-26,2020-01-09,9,-4,35.1,0,0,FS,B,S,A,000,1114172502
D,2020-36-04,5466,P253BP00,253,B,B,P,B,P00,NO1,PBPT,6200,2020-01-17,2020-01-29,6,1,136.4,7085.6,0,FS,B,P,B,C00,1114171800
D,2020-36-04,5466,C525CC00,525,B,J,C,C,C00,CTS,CCBK,2100,2019-11-13,2019-11-28,12,-7,128.3,259.8,0,SS,B,S,A,000,1114171117
D,2020-36-04,5466,P171BC00,171,B,B,P,B,C00,TEX,PBBT,6200,2019-11-18,2019-11-18,1,3,61,878,1244.7,FS,B,Z,Z,BI0,1114171714
D,2020-36-04,5466,S822A000,822,B,B,S,A,000,GBS,SBBK,####,2019-12-06,2020-01-10,23,,490.2,965.9,0,,,,,,
D,2020-36-04,5466,C433CP00,433,B,J,C,C,P00,CTS,CPBK,2100,2019-11-15,2019-11-26,8,-1,0,0,0,SS,J,C,C,C00,1114171088
D,2020-36-04,5466,Z133ZBR0,133,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-12-17,2019-12-18,2,1,28.2,329.4,0,FS,B,P,B,P00,1114172656
D,2020-36-04,5466,C452CP00,452,B,J,C,C,P00,CTS,CPBK,2100,2019-12-23,2020-01-06,8,-1,0,0,0,SS,J,C,C,C00,1114171106
D,2020-36-04,5466,C932CP00,932,B,J,C,C,P00,CTS,CPBK,2100,2019-07-19,2019-08-22,14,-1,0,0,0,SS,J,C,C,C00,1114171330
D,2020-36-04,5466,C527CP00,527,B,J,C,C,P00,CTS,CPBK,2100,2019-11-20,2019-12-09,14,-1,7.7,0,0,SS,J,C,C,C00,1114171122
D,2020-36-04,5466,S952A000,952,B,B,S,A,000,SHD,SBBK,####,2019-08-21,2019-09-10,15,,283.5,848.8,0,,,,,,
D,2020-36-04,5466,S906A000,906,B,B,S,A,000,SHD,SBBK,####,2019-09-05,2019-09-27,15,,345.1,941,0,,,,,,
D,2020-36-04,5466,P812BP00,812,B,B,P,B,P00,S-W,PBPT,9999,2020-01-10,2020-01-22,9,1,5.9,105.3,142.1,FS,B,P,B,C00,1114172025
D,2020-36-04,5466,C124CP00,124,B,J,C,C,P00,CTS,CPBK,2100,2019-10-07,2019-11-06,23,-1,7.5,0,0,SS,J,C,C,C00,1114170942
D,2020-36-04,5466,C801CC00,801,B,J,C,C,C00,CTS,CCBK,2100,2019-11-18,2019-12-24,27,-7,204.3,222.5,0,SS,B,S,A,000,1114171273
D,2020-36-04,5466,P653BC00,653,B,B,P,B,C00,NO1,PBBT,6200,2020-01-20,2020-01-20,1,1,107.4,3483.6,3269.6,FS,B,Z,Z,BI0,1114171992
D,2020-36-04,5466,P109BP00,109,B,B,P,B,P00,NO1,PBPT,6200,2020-01-07,2020-01-14,6,1,112.3,2574.3,3043.3,FS,B,P,B,C00,1114171661
D,2020-36-04,5466,P942BC00,942,B,B,P,B,C00,SHD,PBBD,9999,2019-09-26,2019-09-26,1,1,292.3,409.1,154.4,FS,B,W,G,B00,1114172076
D,2020-36-04,5466,S537A000,537,B,B,S,A,000,PBS,SBBK,####,2019-12-02,2019-12-20,15,,392.3,2317.2,0,,,,,,
D,2020-36-04,5466,Z537ZBI0,537,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-31,2019-12-31,1,4,8.5,42.5,0,FS,A,W,G,A00,1114172813
D,2020-36-04,5466,C521CP00,521,B,J,C,C,P00,CTS,CPBK,2100,2019-11-12,2019-11-28,13,-1,10.1,0,0,SS,J,C,C,C00,1114171110
D,2020-36-04,5466,S951A000,951,B,B,S,A,000,SHD,SBBK,####,2019-08-16,2019-09-05,15,,298.8,1049.6,0,,,,,,
D,2020-36-04,5466,P132BP00,132,B,B,P,B,P00,SSC,PBPT,9999,2019-10-22,2019-10-31,8,1,147.4,2463.4,3141.4,FS,B,P,B,C00,1114171687
D,2020-36-04,5466,P625BP00,625,B,B,P,B,P00,NO1,PBPT,6200,2019-12-04,2019-12-12,7,1,135.7,6833.9,7324.4,FS,B,P,B,C00,1114171919
D,2020-36-04,5466,C222CP00,222,B,J,C,C,P00,CTS,CPBK,2100,2019-10-14,2019-10-31,14,-1,8.5,0,0,SS,J,C,C,C00,1114171004
D,2020-36-04,5466,C442CP00,442,B,J,C,C,P00,CTS,CPBK,2100,2019-12-23,2020-01-06,8,-1,3.6,0,0,SS,J,C,C,C00,1114171100
D,2020-36-04,5466,W532GA00,532,B,A,W,G,A00,BOS,WBHD,2204,2019-12-16,2019-12-19,4,-1,19.6,0,0,FS,B,S,A,000,1114172402
D,2020-36-04,5466,Z105ZBI0,105,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-06,2020-01-06,1,2,11.3,57.5,0,FS,B,W,G,B00,1114172611
D,2020-36-04,5466,P145BP00,145,B,B,P,B,P00,PSA,PBPT,9999,2019-12-13,2019-12-23,7,1,45.4,1242.4,0,FS,B,P,B,C00,1114171703
D,2020-36-04,5466,P192BP00,192,B,B,P,B,P00,NTA,PBPT,6200,2019-12-03,2019-12-12,8,1,268.8,6434.5,7470.1,FS,B,P,B,C00,1114171721
D,2020-36-04,5466,W622GC00,622,B,C,W,G,C00,N+F,WBHD,3103,2019-11-19,2019-12-03,11,4,27,0,0,SS,B,S,A,000,1114172441
D,2020-36-04,5466,P132BC00,132,B,B,P,B,C00,SSC,PBBT,9999,2019-10-21,2019-10-21,1,1,96.8,1410,1954.6,FS,B,Z,Z,BI0,1114171686
D,2020-36-04,5466,C131CC00,131,B,J,C,C,C00,CTS,CCBK,2100,2019-07-18,2019-09-16,30,-7,30,204.7,0,SS,B,S,A,000,1114170945
D,2020-36-04,5466,P206BC00,206,B,B,P,B,C00,TEX,PBBT,6200,2019-12-31,2019-12-31,1,2,143.2,4440.5,4143.1,FS,A,W,G,A00,1114171730
D,2020-36-04,5466,P624BP01,624,B,B,P,B,P01,NO1,PBPT,6200,2019-12-13,2019-12-17,3,1,0,0,0,FS,B,Z,Z,BR0,1114171917
D,2020-36-04,5466,W627GC00,627,B,C,W,G,C00,PBS,WBHD,2204,2019-11-15,2019-11-25,7,4,28,0,0,SS,B,S,A,000,1114172451
D,2020-36-04,5466,W941GB00,941,B,B,W,G,B00,SHD,WBAD,9999,2019-08-28,2019-09-20,16,-6,273.7,83,0,FS,B,S,A,000,1114172598
D,2020-36-04,5466,W526GC00,526,B,C,W,G,C00,NPS,WBHD,2204,2019-11-18,2019-11-26,7,4,54.2,0,0,SS,B,S,A,000,1114172393
D,2020-36-04,5466,W206GA00,206,B,A,W,G,A00,BOS,WBHD,2204,2019-12-05,2019-12-27,16,-4,281,0,0,FS,B,S,A,000,1114172252
D,2020-36-04,5466,W142GC00,142,B,C,W,G,C00,GBS,WBER,3103,2019-09-19,2019-10-17,20,4,381.1,0,0,SS,B,S,A,000,1114172203
D,2020-36-04,5466,Z235ZBI0,235,B,B,Z,Z,BI0,TEX,ESCF,2901,2019-11-26,2019-11-27,2,3,70.9,296.6,0,FS,A,W,G,A00,1114172721
D,2020-36-04,5466,C542CC00,542,B,J,C,C,C00,CTS,CCBK,2100,2019-11-11,2019-11-26,12,-7,118.4,235.4,0,SS,B,S,A,000,1114171147
D,2020-36-04,5466,W234GA00,234,B,A,W,G,A00,BOS,WBHD,2204,2019-11-21,2019-11-28,6,-4,0,0,0,FS,B,S,A,000,1114172297
D,2020-36-04,5466,W833GA00,833,B,A,W,G,A00,BOS,WBHD,2204,2020-01-07,2020-01-16,8,-4,12.6,0,0,FS,B,S,A,000,1114172574
D,2020-36-04,5466,P801BP00,801,B,B,P,B,P00,NO1,PBPT,6200,2020-01-22,2020-02-04,7,1,129.9,5021.4,5183.3,FS,B,P,B,C00,1114172009
D,2020-36-04,5466,Z144ZBR0,144,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-16,2019-12-17,2,1,28.9,336.7,0,FS,B,P,B,P00,1114172670
D,2020-36-04,5466,C629CP00,629,B,J,C,C,P00,CTS,CPBK,2100,2019-11-19,2019-12-06,14,-1,10.4,0,0,SS,J,C,C,C00,1114171182
D,2020-36-04,5466,C811CP00,811,B,J,C,C,P00,CTS,CPBK,2100,2020-01-08,2020-01-16,7,-1,0.5,0,0,SS,J,C,C,C00,1114171284
D,2020-36-04,5466,C823CP00,823,B,J,C,C,P00,CTS,CPBK,2100,2019-11-28,2019-12-24,19,-1,6.8,0,0,SS,J,C,C,C00,1114171290
D,2020-36-04,5466,C744CP00,744,B,J,C,C,P00,CTS,CPBK,2100,2019-12-16,2020-01-08,15,-1,8.1,0,0,SS,J,C,C,C00,1114171264
D,2020-36-04,5466,P628BP00,628,B,B,P,B,P00,NO1,PBPT,6200,2019-12-31,2020-01-10,7,1,120.2,6014.1,6474.1,FS,B,P,B,C00,1114171928
D,2020-36-04,5466,Z527ZBR0,527,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,1,3.5,42.5,0,FS,B,P,B,P00,1114172796
D,2020-36-04,5466,P527BP00,527,B,B,P,B,P00,NO1,PBPT,6200,2020-01-13,2020-01-20,6,1,102.3,4236.2,4390.4,FS,B,P,B,C00,1114171863
D,2020-36-04,5466,W527GA00,527,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2019-12-24,4,-1,17.7,0,0,FS,B,S,A,000,1114172394
D,2020-36-04,5466,W161GB00,161,B,B,W,G,B00,POS,WBER,3103,2019-10-30,2019-11-06,6,4,323.8,0,0,FS,B,S,A,000,1114172228
D,2020-36-04,5466,P525BP00,525,B,B,P,B,P00,NO1,PBPT,6200,2019-12-30,2020-01-08,6,1,111.2,4418.6,4683.5,FS,B,P,B,C00,1114171859
D,2020-36-04,5466,W132GS00,132,B,S,W,G,S00,SSC,WBER,3123,2019-08-23,2019-09-24,21,0,59.2,0,0,SS,B,S,A,000,1114172189
D,2020-36-04,5466,Z636ZBR0,636,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-19,2019-12-19,1,1,27.4,319.9,0,FS,B,P,B,P00,1114172882
D,2020-36-04,5466,W624GC00,624,B,C,W,G,C00,PBS,WBHD,2204,2019-10-31,2019-11-08,7,4,26.6,0,0,SS,B,S,A,000,1114172445
D,2020-36-04,5466,P237BP00,237,B,B,P,B,P00,TEX,PBPT,6200,2019-12-17,2019-12-26,7,1,176.7,7634.8,7951.9,FS,B,P,B,C00,1114171780
D,2020-36-04,5466,W183GC00,183,B,C,W,G,C00,SHM,WBER,3123,2019-10-17,2019-11-13,20,0,0,0,0,SS,B,S,A,000,1114172236
D,2020-36-04,5466,W733GA00,733,B,A,W,G,A00,BOS,WBHD,2204,2019-12-19,2020-01-03,9,-4,47.4,0,0,FS,B,S,A,000,1114172524
D,2020-36-04,5466,C193CP00,193,B,J,C,C,P00,CTS,CPBK,2100,2019-10-07,2019-10-31,19,-1,0,0,0,SS,J,C,C,C00,1114170982
D,2020-36-04,5466,W221GC00,221,B,C,W,G,C00,PBS,WBHD,2204,2019-10-28,2019-11-05,7,4,5.4,0,0,SS,B,S,A,000,1114172270
D,2020-36-04,5466,C436CP00,436,B,J,C,C,P00,CTS,CPBK,2100,2019-11-27,2019-12-06,8,-1,0,0,0,SS,J,C,C,C00,1114171092
D,2020-36-04,5466,S638A000,638,B,B,S,A,000,PBS,SBBK,####,2019-11-06,2019-11-26,15,,596.6,3042,0,,,,,,
D,2020-36-04,5466,W638GC00,638,B,C,W,G,C00,PBS,WBHD,2204,2019-11-12,2019-11-20,7,4,67.5,0,0,SS,B,S,A,000,1114172478
D,2020-36-04,5466,P638BC00,638,B,B,P,B,C00,NO1,PBBT,6200,2019-12-27,2019-12-27,1,12,99.6,3116.8,2924.1,FS,B,Z,Z,BI0,1114171961
D,2020-36-04,5466,S235A000,235,B,B,S,A,000,PBS,SBBK,####,2019-10-23,2019-11-20,21,,895.7,3153.8,0,,,,,,
D,2020-36-04,5466,S802A000,802,B,B,S,A,000,NPS,SBBK,####,2019-12-17,2020-01-09,15,,576.1,861.9,0,,,,,,
D,2020-36-04,5466,W641GA00,641,B,A,W,G,A00,BOS,WBHD,2204,2019-12-16,2020-01-07,14,-4,14.8,0,0,FS,B,S,A,000,1114172488
D,2020-36-04,5466,W822GC00,822,B,C,W,G,C00,GBS,WBHD,2204,2019-12-12,2020-01-06,15,4,32.5,0,0,SS,B,S,A,000,1114172560
D,2020-36-04,5466,P237BC00,237,B,B,P,B,C00,TEX,PBBT,6200,2019-12-16,2019-12-16,1,6,124.2,3784,3545.4,FS,B,Z,Z,BI0,1114171779
D,2020-36-04,5466,C208CP00,208,B,J,C,C,P00,CTS,CPBK,2100,2019-11-13,2019-12-02,14,-1,5.9,0,0,SS,J,C,C,C00,1114170994
D,2020-36-04,5466,Z822ZBI0,822,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-16,2020-01-16,1,2,24.1,122.9,0,FS,A,W,G,A00,1114172936
D,2020-36-04,5466,P825BC00,825,B,B,P,B,C00,NO1,PBBT,6200,2020-01-30,2020-01-30,1,1,49.3,1282.5,1774.1,FS,B,Z,Z,BI0,1114172032
D,2020-36-04,5466,C438CP00,438,B,J,C,C,P00,CTS,CPBK,2100,2019-12-10,2019-12-19,8,-1,0,0,0,SS,J,C,C,C00,1114171096
D,2020-36-04,5466,C438CC00,438,B,J,C,C,C00,CTS,CCBK,2100,2019-12-11,2019-12-20,8,-7,1.2,71.4,0,SS,B,S,A,000,1114171095
D,2020-36-04,5466,S525A000,525,B,B,S,A,000,PBS,SBBK,####,2019-11-22,2019-12-10,13,,422.5,2493.5,0,,,,,,
D,2020-36-04,5466,C723CC00,723,B,J,C,C,C00,CTS,CCBK,2100,2019-11-26,2019-12-13,14,-7,158.5,243.4,0,SS,B,S,A,000,1114171225
D,2020-36-04,5466,C836CC00,836,B,J,C,C,C00,CTS,CCBK,2100,2019-11-28,2019-12-24,19,-7,42,137,0,SS,B,S,A,000,1114171305
D,2020-36-04,5466,U124GB00,124,B,B,U,G,B00,OOS,WBER,3103,2019-11-12,2019-11-21,8,-7,0,0,0,SS,B,W,G,B00,1114172101
D,2020-36-04,5466,W638GA00,638,B,A,W,G,A00,BOS,WBHD,2204,2019-11-25,2019-11-29,5,-1,37.3,0,0,FS,B,S,A,000,1114172477
D,2020-36-04,5466,Z638ZBR0,638,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-10,2020-01-10,1,1,28.8,334.4,0,FS,B,P,B,P00,1114172886
D,2020-36-04,5466,W921GB00,921,B,B,W,G,B00,SHD,WBAD,9999,2019-08-22,2019-09-16,16,-6,388.4,182,0,FS,B,S,A,000,1114172592
D,2020-36-04,5466,Z561ZBI0,561,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-09,2020-01-09,1,2,16,58.8,0,FS,A,W,G,A00,1114172835
D,2020-36-04,5466,Z261ZBR0,261,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-02,2019-12-03,2,1,25.9,251,0,FS,B,P,B,P00,1114172744
D,2020-36-04,5466,W531GC00,531,B,C,W,G,C00,PBS,WBHD,2204,2019-11-29,2019-12-05,5,4,16.5,0,0,SS,B,S,A,000,1114172401
D,2020-36-04,5466,C991CC00,991,B,J,C,C,C00,SHD,CCBK,9999,2019-07-17,2019-09-23,36,-7,1.2,18.5,0,SS,B,S,A,000,1114171343
D,2020-36-04,5466,S438A000,438,B,B,S,A,000,NPS,SBBK,####,2019-12-20,2020-01-06,9,,132.1,624,0,,,,,,
D,2020-36-04,5466,Z294ZBR0,294,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-21,2020-01-21,1,1,18.7,184.5,0,FS,B,P,B,P00,1114172762
D,2020-36-04,5466,C294CP00,294,B,J,C,C,P00,CTS,CPBK,2100,2019-11-12,2019-12-04,17,-1,0,0,0,SS,J,C,C,C00,1114171072
D,2020-36-04,5466,W628GC00,628,B,C,W,G,C00,PBS,WBHD,2204,2019-11-12,2019-11-20,7,4,67.2,0,0,SS,B,S,A,000,1114172453
D,2020-36-04,5466,Z229ZBR0,229,B,B,Z,Z,BR0,NTA,ESCF,2901,2020-01-23,2020-01-23,1,1,22.7,224.1,0,FS,B,P,B,P00,1114172714
D,2020-36-04,5466,W104GS00,104,B,S,W,G,S00,GBS,WBHD,2204,2019-10-29,2019-11-04,5,0,0,0,0,SS,B,S,A,000,1114172130
D,2020-36-04,5466,C552CP00,552,B,J,C,C,P00,CTS,CPBK,2100,2019-11-08,2019-11-25,12,-1,0,0,0,SS,J,C,C,C00,1114171156
D,2020-36-04,5466,P107BC00,107,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,5,23.2,224.1,342.4,FS,B,Z,Z,BI0,1114171656
D,2020-36-04,5466,P621BP01,621,B,B,P,B,P01,NO1,PBPT,6200,2019-12-18,2019-12-20,3,1,0,0,0,FS,B,Z,Z,BR0,1114171908
D,2020-36-04,5466,Z109ZBI0,109,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-20,2019-12-23,2,5,46.1,231.4,0,FS,B,W,G,B00,1114172619
D,2020-36-04,5466,P8X1BC00,8X1,B,B,P,B,C00,S-W,PBBT,9999,2020-01-17,2020-01-17,1,7,1.1,0.7,0,FS,A,W,G,A00,1114172046
D,2020-36-04,5466,S741A000,741,B,B,S,A,000,PBS,SBBK,####,2019-12-13,2020-01-07,15,,322.5,1646.7,0,,,,,,
