COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,PITCH,LAG,NETWORKID,LOCATIONCODE,LOCATIONTYPE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,FLAGCODE,PROCESSCODE,PROCESSSERNO
D,1114172072,2020-36-04,5466,W933GB00,P933BC00,FS,,1,,933,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172073,2020-36-04,5466,P933BC00,P933BP00,FS,,1,,933,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172074,2020-36-04,5466,W941GB00,P941BC00,FS,,1,,941,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172075,2020-36-04,5466,P941BC00,P941BP00,FS,,1,,941,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172076,2020-36-04,5466,W942GB00,P942BC00,FS,,1,,942,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172077,2020-36-04,5466,P942BC00,P942BP00,FS,,1,,942,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172078,2020-36-04,5466,W951GB00,P951BC00,FS,,1,,951,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172079,2020-36-04,5466,P951BC00,P951BP00,FS,,1,,951,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172080,2020-36-04,5466,W952GB00,P952BC00,FS,,1,,952,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172081,2020-36-04,5466,P952BC00,P952BP00,FS,,1,,952,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172082,2020-36-04,5466,W981GB00,P981BC00,FS,,1,,981,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172083,2020-36-04,5466,P981BC00,P981BP00,FS,,1,,981,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172084,2020-36-04,5466,W991GB00,P991BC00,FS,,1,,991,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172085,2020-36-04,5466,P991BC00,P991BP00,FS,,1,,991,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172086,2020-36-04,5466,S998A000,P998BC00,FS,,3,,998,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172087,2020-36-04,5466,P998BC00,P998BP00,FS,,1,,998,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172088,2020-36-04,5466,W9X1GB00,P9X1BC00,FS,,7,,9X1,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172089,2020-36-04,5466,P9X1BC00,P9X1BP00,FS,,1,,9X1,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172090,2020-36-04,5466,W101GB00,U101GB00,SS,,-7,,101,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172091,2020-36-04,5466,W102GB00,U102GB00,SS,,-7,,102,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172092,2020-36-04,5466,W105GB00,U105GB00,SS,,-7,,105,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172093,2020-36-04,5466,W106GB00,U106GB00,SS,,-7,,106,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172094,2020-36-04,5466,W107GB00,U107GB00,SS,,-7,,107,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172095,2020-36-04,5466,W108GB00,U108GB00,SS,,-7,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318474,2020-36-04,5466,E10CP000,U10CGP00,SS,,-7,,10C,P,2020-04-21,1008003,,,,,
D,1114172097,2020-36-04,5466,W113GB00,U113GB00,SS,,-7,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318386,2020-36-04,5466,W11BOE00,U11BGE00,SS,,-7,,11B,P,2020-04-21,1008003,,,,,
D,1114172099,2020-36-04,5466,W122GB00,U122GB00,SS,,-7,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172100,2020-36-04,5466,W123GB00,U123GB00,SS,,-7,,123,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172101,2020-36-04,5466,W124GB00,U124GB00,SS,,-7,,124,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318526,2020-36-04,5466,E12DP000,U12DGP00,SS,,-7,,12D,P,2020-04-21,1008003,,,,,
D,1114318468,2020-36-04,5466,E12EP000,U12EGP00,SS,,-7,,12E,P,2020-04-21,1008003,,,,,
D,1114172104,2020-36-04,5466,W132GB00,U132GB00,SS,,-7,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172105,2020-36-04,5466,W133GB00,U133GB00,SS,,-7,,133,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172106,2020-36-04,5466,W134GB00,U134GB00,SS,,-7,,134,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318527,2020-36-04,5466,E13DP000,U13DGP00,SS,,-8,,13D,P,2020-04-21,1008003,,,,,
D,1114172108,2020-36-04,5466,W142GB00,U142GB00,SS,,-7,,142,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172109,2020-36-04,5466,W142GC00,U142GC00,SS,,-7,,142,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172110,2020-36-04,5466,W143GB00,U143GB00,SS,,-7,,143,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172111,2020-36-04,5466,W144GB00,U144GB00,SS,,-7,,144,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172112,2020-36-04,5466,W152GB00,U152GB00,SS,,-7,,152,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172113,2020-36-04,5466,W152GC00,U152GC00,SS,,-7,,152,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172114,2020-36-04,5466,W153GB00,U153GB00,SS,,-7,,153,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172115,2020-36-04,5466,W154GB00,U154GB00,SS,,-7,,154,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172116,2020-36-04,5466,W161GB00,U161GB00,SS,,-7,,161,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172117,2020-36-04,5466,W171GB00,U171GB00,SS,,-7,,171,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172118,2020-36-04,5466,W182GB00,U182GB00,SS,,-7,,182,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172119,2020-36-04,5466,W183GB00,U183GB00,SS,,-7,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172120,2020-36-04,5466,W192GB00,U192GB00,SS,,-7,,192,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172121,2020-36-04,5466,W193GB00,U193GB00,SS,,-7,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172122,2020-36-04,5466,S101A000,W101GB00,FS,,2,,101,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172123,2020-36-04,5466,S101A000,W101GC00,SS,,4,,101,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172124,2020-36-04,5466,S101A000,W101GS00,SS,,0,,101,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172125,2020-36-04,5466,S102A000,W102GB00,FS,,5,,102,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172126,2020-36-04,5466,S102A000,W102GC00,SS,,4,,102,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172127,2020-36-04,5466,S102A000,W102GS00,SS,,0,,102,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172128,2020-36-04,5466,S104A000,W104GA00,FS,,-4,,104,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172129,2020-36-04,5466,S104A000,W104GC00,SS,,4,,104,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172130,2020-36-04,5466,S104A000,W104GS00,SS,,0,,104,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172131,2020-36-04,5466,S105A000,W105GB00,FS,,4,,105,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172132,2020-36-04,5466,S105A000,W105GC00,SS,,4,,105,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172133,2020-36-04,5466,S105A000,W105GS00,SS,,0,,105,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318297,2020-36-04,5466,T105O000,W105ON00,SS,,71,,105,P,2020-04-21,1008003,,,,,
D,1114172135,2020-36-04,5466,S106A000,W106GB00,FS,,6,,106,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172136,2020-36-04,5466,S106A000,W106GC00,SS,,4,,106,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172137,2020-36-04,5466,Z106ZBR0,W106GL00,FS,,1,,106,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172138,2020-36-04,5466,S106A000,W106GS00,SS,,0,,106,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172139,2020-36-04,5466,S107A000,W107GB00,FS,,3,,107,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172140,2020-36-04,5466,S107A000,W107GS00,SS,,0,,107,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318343,2020-36-04,5466,T107O000,W107ON00,SS,,50,,107,P,2020-04-21,1008003,,,,,
D,1114172142,2020-36-04,5466,S108A000,W108GB00,FS,,11,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172143,2020-36-04,5466,S108A000,W108GC00,SS,,0,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172144,2020-36-04,5466,Z108ZBR0,W108GL00,FS,,1,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172145,2020-36-04,5466,S108A000,W108GS00,SS,,0,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172146,2020-36-04,5466,S109A000,W109GB00,FS,,5,,109,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172147,2020-36-04,5466,S109A000,W109GC00,SS,,4,,109,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172148,2020-36-04,5466,Z109ZBR0,W109GL00,FS,,1,,109,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172149,2020-36-04,5466,S109A000,W109GS00,SS,,0,,109,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318200,2020-36-04,5466,E10AP000,W10AOP00,SS,,0,,10A,P,2020-04-21,1008003,,,,,
D,1114318480,2020-36-04,5466,E10CP000,W10COP00,SS,,0,,10C,P,2020-04-21,1008003,,,,,
D,1114318400,2020-36-04,5466,E10FP000,W10FOP00,SS,,0,,10F,P,2020-04-21,1008003,,,,,
D,1114318533,2020-36-04,5466,E10HP000,W10HOP00,SS,,0,,10H,P,2020-04-21,1008003,,,,,
D,1114172154,2020-36-04,5466,S110A000,W110GB00,FS,,2,,110,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172155,2020-36-04,5466,S110A000,W110GC00,SS,,4,,110,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172156,2020-36-04,5466,S110A000,W110GS00,SS,,0,,110,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172157,2020-36-04,5466,S111A000,W111GB00,FS,,-4,,111,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172158,2020-36-04,5466,S111A000,W111GC00,SS,,0,,111,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172159,2020-36-04,5466,S113A000,W113GB00,FS,,-2,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172160,2020-36-04,5466,S113A000,W113GC00,SS,,0,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172161,2020-36-04,5466,S113A000,W113GS00,SS,,0,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318124,2020-36-04,5466,E11AP000,W11AOP00,SS,,0,,11A,P,2020-04-21,1008003,,,,,
D,1114318432,2020-36-04,5466,E11BP000,W11BGE00,SS,,11,,11B,P,2020-04-21,1008003,,,,,
D,1114318431,2020-36-04,5466,E11BP000,W11BOE00,SS,,11,,11B,P,2020-04-21,1008003,,,,,
D,1114318490,2020-36-04,5466,E11HP000,W11HOP00,SS,,0,,11H,P,2020-04-21,1008003,,,,,
D,1114172166,2020-36-04,5466,S121A000,W121GC00,SS,,4,,121,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172167,2020-36-04,5466,S121A000,W121GS00,SS,,0,,121,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172168,2020-36-04,5466,S122A000,W122GB00,FS,,1,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172169,2020-36-04,5466,S122A000,W122GC00,SS,,0,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172170,2020-36-04,5466,Z122ZBR0,W122GL00,FS,,11,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172171,2020-36-04,5466,S122A000,W122GS00,SS,,0,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172172,2020-36-04,5466,S123A000,W123GB00,FS,,4,,123,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172173,2020-36-04,5466,S123A000,W123GC00,SS,,4,,123,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172174,2020-36-04,5466,Z123ZBR0,W123GL00,FS,,1,,123,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172175,2020-36-04,5466,S123A000,W123GS00,SS,,0,,123,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172176,2020-36-04,5466,S124A000,W124GB00,FS,,2,,124,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172177,2020-36-04,5466,S124A000,W124GC00,SS,,4,,124,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172178,2020-36-04,5466,Z124ZBR0,W124GL00,FS,,1,,124,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172179,2020-36-04,5466,S124A000,W124GS00,SS,,0,,124,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172180,2020-36-04,5466,S125A000,W125GB00,FS,,-4,,125,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172181,2020-36-04,5466,S125A000,W125GC00,SS,,0,,125,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318292,2020-36-04,5466,E12DP000,W12DOP00,SS,,0,,12D,P,2020-04-21,1008003,,,,,
D,1114318633,2020-36-04,5466,E12EP000,W12EOP00,SS,,0,,12E,P,2020-04-21,1008003,,,,,
D,1114172184,2020-36-04,5466,S131A000,W131GC00,SS,,4,,131,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172185,2020-36-04,5466,S131A000,W131GS00,SS,,0,,131,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172186,2020-36-04,5466,S132A000,W132GB00,FS,,1,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172187,2020-36-04,5466,S132A000,W132GC00,SS,,0,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172188,2020-36-04,5466,Z132ZBR0,W132GL00,FS,,11,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172189,2020-36-04,5466,S132A000,W132GS00,SS,,0,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172190,2020-36-04,5466,S133A000,W133GB00,FS,,2,,133,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172191,2020-36-04,5466,S133A000,W133GC00,SS,,4,,133,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172192,2020-36-04,5466,S133A000,W133GS00,SS,,0,,133,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172193,2020-36-04,5466,S134A000,W134GB00,FS,,2,,134,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172194,2020-36-04,5466,S134A000,W134GC00,SS,,4,,134,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172195,2020-36-04,5466,Z134ZBR0,W134GL00,FS,,1,,134,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172196,2020-36-04,5466,S134A000,W134GS00,SS,,0,,134,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172197,2020-36-04,5466,S135A000,W135GB00,FS,,-4,,135,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172198,2020-36-04,5466,S135A000,W135GC00,SS,,0,,135,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172199,2020-36-04,5466,S135A000,W135GS00,SS,,0,,135,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318446,2020-36-04,5466,E13DP000,W13DOP00,SS,,0,,13D,P,2020-04-21,1008003,,,,,
D,1114318303,2020-36-04,5466,E13EP000,W13EOP00,SS,,0,,13E,P,2020-04-21,1008003,,,,,
D,1114172202,2020-36-04,5466,S142A000,W142GB00,FS,,5,,142,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172203,2020-36-04,5466,S142A000,W142GC00,SS,,4,,142,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172204,2020-36-04,5466,Z142ZBR0,W142GL00,FS,,1,,142,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172205,2020-36-04,5466,S143A000,W143GB00,FS,,1,,143,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172206,2020-36-04,5466,S143A000,W143GC00,SS,,4,,143,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172207,2020-36-04,5466,Z143ZBR0,W143GL00,FS,,1,,143,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172208,2020-36-04,5466,S143A000,W143GS00,SS,,0,,143,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172209,2020-36-04,5466,S144A000,W144GB00,FS,,1,,144,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172210,2020-36-04,5466,S144A000,W144GC00,SS,,4,,144,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172211,2020-36-04,5466,Z144ZBR0,W144GL00,FS,,1,,144,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172212,2020-36-04,5466,S144A000,W144GS00,SS,,0,,144,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172213,2020-36-04,5466,S145A000,W145GB00,FS,,-4,,145,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172214,2020-36-04,5466,S145A000,W145GC00,SS,,0,,145,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172215,2020-36-04,5466,S152A000,W152GB00,FS,,10,,152,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172216,2020-36-04,5466,S152A000,W152GC00,SS,,4,,152,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172217,2020-36-04,5466,Z152ZBR0,W152GL00,FS,,1,,152,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172218,2020-36-04,5466,S152A000,W152GS00,SS,,0,,152,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172219,2020-36-04,5466,S153A000,W153GB00,FS,,2,,153,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172220,2020-36-04,5466,S153A000,W153GC00,SS,,4,,153,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172221,2020-36-04,5466,S153A000,W153GS00,SS,,0,,153,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172222,2020-36-04,5466,S154A000,W154GB00,FS,,3,,154,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172223,2020-36-04,5466,S154A000,W154GC00,SS,,4,,154,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172224,2020-36-04,5466,S154A000,W154GS00,SS,,0,,154,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172225,2020-36-04,5466,S155A000,W155GB00,FS,,-4,,155,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172226,2020-36-04,5466,S155A000,W155GC00,SS,,0,,155,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172227,2020-36-04,5466,S155A000,W155GS00,SS,,0,,155,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172228,2020-36-04,5466,S161A000,W161GB00,FS,,4,,161,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172229,2020-36-04,5466,S161A000,W161GS00,SS,,0,,161,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172230,2020-36-04,5466,S171A000,W171GB00,FS,,2,,171,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172231,2020-36-04,5466,S171A000,W171GS00,SS,,0,,171,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172232,2020-36-04,5466,S182A000,W182GB00,FS,,1,,182,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172233,2020-36-04,5466,S182A000,W182GC00,SS,,4,,182,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172234,2020-36-04,5466,S182A000,W182GS00,SS,,0,,182,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172235,2020-36-04,5466,S183A000,W183GB00,FS,,5,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172236,2020-36-04,5466,S183A000,W183GC00,SS,,0,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172237,2020-36-04,5466,S183A000,W183GS00,SS,,0,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172238,2020-36-04,5466,W183GB00,W183GT00,FS,,1,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172239,2020-36-04,5466,S192A000,W192GB00,FS,,1,,192,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114172240,2020-36-04,5466,S192A000,W192GC00,SS,,4,,192,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172241,2020-36-04,5466,S192A000,W192GS00,SS,,0,,192,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172242,2020-36-04,5466,S193A000,W193GB00,FS,,5,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172243,2020-36-04,5466,S193A000,W193GC00,SS,,0,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172244,2020-36-04,5466,S193A000,W193GS00,SS,,0,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172245,2020-36-04,5466,W193GB00,W193GT00,FS,,1,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172246,2020-36-04,5466,S203A000,W203GA00,FS,,-4,,203,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172247,2020-36-04,5466,S203A000,W203GC00,SS,,4,,203,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172248,2020-36-04,5466,S204A000,W204GA00,FS,,-4,,204,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172249,2020-36-04,5466,S204A000,W204GC00,SS,,4,,204,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172250,2020-36-04,5466,S205A000,W205GA00,FS,,-4,,205,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172251,2020-36-04,5466,S205A000,W205GC00,SS,,4,,205,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172252,2020-36-04,5466,S206A000,W206GA00,FS,,-4,,206,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172253,2020-36-04,5466,S206A000,W206GC00,SS,,4,,206,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172254,2020-36-04,5466,S207A000,W207GA00,FS,,-4,,207,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172255,2020-36-04,5466,S207A000,W207GC00,SS,,4,,207,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172256,2020-36-04,5466,S208A000,W208GA00,FS,,-4,,208,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172257,2020-36-04,5466,S208A000,W208GC00,SS,,4,,208,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172258,2020-36-04,5466,S209A000,W209GA00,FS,,-4,,209,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172259,2020-36-04,5466,S209A000,W209GC00,SS,,4,,209,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318116,2020-36-04,5466,E20JP000,W20JOP00,SS,,0,,20J,P,2020-04-21,1008003,,,,,
D,1114318163,2020-36-04,5466,E20KP000,W20KOP00,SS,,0,,20K,P,2020-04-21,1008003,,,,,
D,1114318172,2020-36-04,5466,E20LP000,W20LOP00,SS,,0,,20L,P,2020-04-21,1008003,,,,,
D,1114318195,2020-36-04,5466,E20MP000,W20MOP00,SS,,0,,20M,P,2020-04-21,1008003,,,,,
D,1114318393,2020-36-04,5466,E20NP000,W20NOP00,SS,,0,,20N,P,2020-04-21,1008003,,,,,
D,1114172265,2020-36-04,5466,S211A000,W211GA00,FS,,-4,,211,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172266,2020-36-04,5466,S211A000,W211GC00,SS,,4,,211,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172267,2020-36-04,5466,S212A000,W212GA00,FS,,-1,,212,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172268,2020-36-04,5466,S212A000,W212GC00,SS,,4,,212,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172269,2020-36-04,5466,S221A000,W221GA00,FS,,-4,,221,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172270,2020-36-04,5466,S221A000,W221GC00,SS,,4,,221,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172271,2020-36-04,5466,S222A000,W222GA00,FS,,-4,,222,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172272,2020-36-04,5466,S222A000,W222GC00,SS,,4,,222,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172273,2020-36-04,5466,S223A000,W223GA00,FS,,-4,,223,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172274,2020-36-04,5466,S223A000,W223GC00,SS,,4,,223,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172275,2020-36-04,5466,S224A000,W224GA00,FS,,-4,,224,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172276,2020-36-04,5466,S224A000,W224GC00,SS,,4,,224,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172277,2020-36-04,5466,S225A000,W225GA00,FS,,-4,,225,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172278,2020-36-04,5466,S225A000,W225GC00,SS,,4,,225,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172279,2020-36-04,5466,S226A000,W226GA00,FS,,-1,,226,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172280,2020-36-04,5466,S226A000,W226GC00,SS,,4,,226,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172281,2020-36-04,5466,S226A000,W226GS00,SS,,0,,226,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172282,2020-36-04,5466,S227A000,W227GA00,FS,,-4,,227,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172283,2020-36-04,5466,S227A000,W227GC00,SS,,4,,227,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172284,2020-36-04,5466,S228A000,W228GA00,FS,,-4,,228,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172285,2020-36-04,5466,S228A000,W228GC00,SS,,4,,228,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172286,2020-36-04,5466,S228A000,W228GS00,SS,,0,,228,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114172287,2020-36-04,5466,S229A000,W229GA00,FS,,-4,,229,B,2020-04-20,1007589,2020-04-20,1007589,,,
