PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,DESCRIPTION,PLANDURATION,물량,단위, 작업장
5466,P654BP01,654,B,654 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,Z125ZBR0,125,B,125 BLK B Stage 발판 해체,1,83.3,매,사외-발판-(주)퍼쉬 (안정공장)
5466,P271BP00,271,B,271 BLK B Stage 선행 도장,8,5839.6,M2,선행도장-상선-도장
5466,C121CC00,121,B,121 BLK J Stage 절단,30,134.2,TON,가공-상선-절단
5466,U105GB00,105,B,105 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,C125CC00,125,B,125 BLK J Stage 절단,34,72,TON,가공-상선-절단
5466,S536A000,536,B,536 BLK B Stage 조립,15,2985.5,JL,조립1-PBS
5466,Z283ZBI0,283,B,283 BLK B Stage 발판 설치,1,153.7,매,발판지원-상선 일반발판
5466,C271CP00,271,B,271 BLK J Stage 절단 전처리,18,0,TON,가공-상선-전처리
5466,S637A000,637,B,637 BLK B Stage 조립,15,2906.6,JL,조립1-PBS
5466,C637CP00,637,B,637 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,P637BP01,637,B,637 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,W738GC00,738,B,738 BLK C Stage 중조 의장 ('C'),7,1122.3,KG,조립의장-상선관철
5466,W738GA00,738,B,738 BLK A Stage 대조 의장 ('A'),11,42.9,KG,조립의장-상선관철
5466,P106BC00,106,B,106 BLK B Stage 선행 도장 전처리,1,763.99,M2,선행도장-상선-전처리
5466,P209BC00,209,B,209 BLK B Stage 선행 도장 전처리,1,6421.92,M2,선행도장-상선-전처리
5466,S535A000,535,B,535 BLK B Stage 조립,13,2444.7,JL,조립1-PBS
5466,C224CC00,224,B,224 BLK J Stage 절단,21,277.4,TON,가공-상선-절단
5466,Z272ZBR0,272,B,272 BLK B Stage 발판 해체,2,263.2,매,발판지원-상선 일반발판
5466,P629BP01,629,B,629 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,S728A000,728,B,728 BLK B Stage 조립,15,2116.6,JL,조립1-PBS
5466,W728GA00,728,B,728 BLK A Stage 대조 의장 ('A'),10,1425.9,KG,조립의장-상선관철
5466,S526A000,526,B,526 BLK B Stage 조립,15,3057.4,JL,조립1-PBS
5466,C641CC00,641,B,641 BLK J Stage 절단,12,247.5,TON,가공-상선-절단
5466,C221CP00,221,B,221 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,P942BP00,942,B,942 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,P626BC00,626,B,626 BLK B Stage 선행 도장 전처리,1,5297.56,M2,선행도장-상선-전처리
5466,Z551ZBI0,551,B,551 BLK B Stage 발판 설치,1,42.7,매,발판지원-상선 일반발판
5466,S441A000,441,B,441 BLK B Stage 조립,9,278.8,JL,조립3-상선-NPS
5466,C752CC00,752,B,752 BLK J Stage 절단,15,196,TON,가공-상선-절단
5466,P526BC00,526,B,526 BLK B Stage 선행 도장 전처리,1,4118.8,M2,선행도장-상선-전처리
5466,Z226ZBI0,226,B,226 BLK B Stage 발판 설치,2,281.5,매,발판지원-상선 일반발판
5466,Z543ZBI0,543,B,543 BLK B Stage 발판 설치,1,42.7,매,발판지원-상선 일반발판
5466,Z543ZBR0,543,B,543 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,W525GA00,525,B,525 BLK A Stage 대조 의장 ('A'),4,335.2,KG,조립의장-상선관철
5466,W101GC00,101,B,101 BLK C Stage 중조 의장 ('C'),22,2176.63,KG,선행의장-상선 기장(POS)
5466,W122GS00,122,B,122 BLK S Stage 소조 의장 ('S'),21,3675.168,KG,사외-선행의장 기장-삼강에스앤씨
5466,W536GA00,536,B,536 BLK A Stage 대조 의장 ('A'),5,1411.2,KG,조립의장-상선관철
5466,S642A000,642,B,642 BLK B Stage 조립,18,3142.2,JL,조립5-조립 GBS
5466,W209GC00,209,B,209 BLK C Stage 중조 의장 ('C'),7,1965.2,KG,조립의장-상선관철
5466,C923CP00,923,B,923 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C226CP00,226,B,226 BLK J Stage 절단 전처리,21,0,TON,가공-상선-전처리
5466,C735CC00,735,B,735 BLK J Stage 절단,14,170,TON,가공-상선-절단
5466,C905CC00,905,B,905 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,C744CC00,744,B,744 BLK J Stage 절단,15,175.8,TON,가공-상선-절단
5466,W123GB00,123,B,123 BLK B Stage 의장 ('B'),9,5390.473,KG,선행의장-상선 기장(POS)
5466,S639A000,639,B,639 BLK B Stage 조립,15,2848.3,JL,조립1-PBS
5466,Z192ZBI0,192,B,192 BLK B Stage 발판 설치,2,164.2,매,발판지원-상선 일반발판
5466,P905BP00,905,B,905 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,Z238ZBI0,238,B,238 BLK B Stage 발판 설치,2,267.7,매,발판지원-상선 일반발판
5466,C522CC00,522,B,522 BLK J Stage 절단,12,223.2,TON,가공-상선-절단
5466,C742CC00,742,B,742 BLK J Stage 절단,14,198.8,TON,가공-상선-절단
5466,C110CC00,110,B,110 BLK J Stage 절단,32,75.7,TON,가공-상선-절단
5466,S192A000,192,B,192 BLK B Stage 조립,26,2497.8,JL,조립5-조립 GBS
5466,Z802ZBR0,802,B,802 BLK B Stage 발판 해체,1,68,매,발판지원-상선 일반발판
5466,Z229ZBI0,229,B,229 BLK B Stage 발판 설치,2,282.7,매,발판지원-상선 일반발판
5466,U122GB00,122,B,122 BLK B Stage UNIT 의장 ('B'),7,611.6,KG,사외-선행의장 기장-삼강에스앤씨
5466,Z262ZBI0,262,B,262 BLK B Stage 발판 설치,2,263.2,매,발판지원-상선 일반발판
5466,U101GB00,101,B,101 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,W641GC00,641,B,641 BLK C Stage 중조 의장 ('C'),5,1856.3,KG,조립의장-상선관철
5466,W824GA00,824,B,824 BLK A Stage 대조 의장 ('A'),13,286.9,KG,조립의장-상선관철
5466,C242CC00,242,B,242 BLK J Stage 절단,24,282,TON,가공-상선-절단
5466,C144CC00,144,B,144 BLK J Stage 절단,20,140.4,TON,가공-상선-절단
5466,W171GB00,171,B,171 BLK B Stage 의장 ('B'),8,21391.543,KG,선행의장-상선 기장(POS)
5466,Z111ZBI0,111,B,111 BLK B Stage 발판 설치,1,17.7,매,사외-발판-신한기계
5466,C8X1CP00,8X1,B,8X1 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,C433CC00,433,B,433 BLK J Stage 절단,8,66.6,TON,가공-상선-절단
5466,W132GB00,132,B,132 BLK B Stage 의장 ('B'),13,14998.937,KG,사외-선행의장 기장-삼강에스앤씨
5466,Z642ZBR0,642,B,642 BLK B Stage 발판 해체,1,334.7,매,발판지원-상선 일반발판
5466,Z161ZBR0,161,B,161 BLK B Stage 발판 해체,1,180.3,매,발판지원-상선 일반발판
5466,W539GC00,539,B,539 BLK C Stage 중조 의장 ('C'),7,276.1,KG,조립의장-상선관철
5466,C232CC00,232,B,232 BLK J Stage 절단,14,249.8,TON,가공-상선-절단
5466,Z239ZBI0,239,B,239 BLK B Stage 발판 설치,2,282.7,매,발판지원-상선 일반발판
5466,S437A000,437,B,437 BLK B Stage 조립,9,278.8,JL,조립3-상선-NPS
5466,C724CC00,724,B,724 BLK J Stage 절단,13,136.3,TON,가공-상선-절단
5466,C527CC00,527,B,527 BLK J Stage 절단,14,226.5,TON,가공-상선-절단
5466,Z271ZBI0,271,B,271 BLK B Stage 발판 설치,2,252,매,발판지원-상선 일반발판
5466,W211GA00,211,B,211 BLK A Stage 대조 의장 ('A'),8,672.6,KG,조립의장-상선관철
5466,Z224ZBR0,224,B,224 BLK B Stage 발판 해체,1,136.7,매,발판지원-상선 일반발판
5466,Z252ZBR0,252,B,252 BLK B Stage 발판 해체,1,122.5,매,발판지원-상선 일반발판
5466,W942GB00,942,B,942 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,C452CC00,452,B,452 BLK J Stage 절단,8,67.8,TON,가공-상선-절단
5466,W283GA00,283,B,283 BLK A Stage 대조 의장 ('A'),11,312.7,KG,조립의장-상선관철
5466,S283A000,283,B,283 BLK B Stage 조립,17,1892.6,JL,해양조립-조립-해양제작 1공장
5466,P628BP01,628,B,628 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,P628BC00,628,B,628 BLK B Stage 선행 도장 전처리,1,4593.56,M2,선행도장-상선-전처리
5466,C628CP00,628,B,628 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C262CP00,262,B,262 BLK J Stage 절단 전처리,16,0,TON,가공-상선-전처리
5466,S727A000,727,B,727 BLK B Stage 조립,15,1670.3,JL,조립1-PBS
5466,Z113ZBR0,113,B,113 BLK B Stage 발판 해체,1,51,매,사외-발판-(주)퍼쉬 (안정공장)
5466,Z552ZBR0,552,B,552 BLK B Stage 발판 해체,1,29.8,매,발판지원-상선 일반발판
5466,P226BC00,226,B,226 BLK B Stage 선행 도장 전처리,1,6166.18,M2,선행도장-상선-전처리
5466,C110CP00,110,B,110 BLK J Stage 절단 전처리,32,0,TON,가공-상선-전처리
5466,C735CP00,735,B,735 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,W726GC00,726,B,726 BLK C Stage 중조 의장 ('C'),8,1081.6,KG,조립의장-상선관철
5466,S452A000,452,B,452 BLK B Stage 조립,9,624,JL,조립3-상선-NPS
5466,W171GS00,171,B,171 BLK S Stage 소조 의장 ('S'),5,91.832,KG,선행의장-상선 기장(POS)
5466,W135GC00,135,B,135 BLK C Stage 중조 의장 ('C'),35,1,LOT,사외-선행의장 기장-(주)퍼쉬 (안정공장)
5466,S641A000,641,B,641 BLK B Stage 조립,13,2860.3,JL,조립1-PBS
5466,W634GC00,634,B,634 BLK C Stage 중조 의장 ('C'),7,1899.9,KG,조립의장-상선관철
5466,W235GC00,235,B,235 BLK C Stage 중조 의장 ('C'),13,800,KG,조립의장-상선관철
5466,P835BC00,835,B,835 BLK B Stage 선행 도장 전처리,1,1597.665,M2,선행도장-상선-전처리
5466,P653BP01,653,B,653 BLK B Stage 선행 보수 도장,2,1,LOT,선행도장-상선-도장
5466,P635BP00,635,B,635 BLK B Stage 선행 도장,7,6829.1,M2,선행도장-상선-도장
5466,C729CP00,729,B,729 BLK J Stage 절단 전처리,15,0,TON,가공-상선-전처리
5466,W442GA00,442,B,442 BLK A Stage 대조 의장 ('A'),4,259.9,KG,조립의장-상선관철
5466,S221A000,221,B,221 BLK B Stage 조립,15,1727.5,JL,조립1-PBS
5466,U108GB00,108,B,108 BLK B Stage UNIT 의장 ('B'),8,60.3,KG,선행의장-상선 기장(기타:UNIT조립)
5466,W731GA00,731,B,731 BLK A Stage 대조 의장 ('A'),6,1146.8,KG,조립의장-상선관철
5466,S628A000,628,B,628 BLK B Stage 조립,15,3042.5,JL,조립1-PBS
5466,Z628ZBI0,628,B,628 BLK B Stage 발판 설치,2,335.7,매,발판지원-상선 일반발판
5466,W145GC00,145,B,145 BLK C Stage 중조 의장 ('C'),31,1,LOT,사외-선행의장 기장-(주)퍼쉬 (안정공장)
5466,Z651ZBI0,651,B,651 BLK B Stage 발판 설치,1,292.7,매,발판지원-상선 일반발판
5466,S729A000,729,B,729 BLK B Stage 조립,15,1673,JL,조립1-PBS
5466,P622BC00,622,B,622 BLK B Stage 선행 도장 전처리,1,3923.06,M2,선행도장-상선-전처리
5466,P627BP01,627,B,627 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,C628CC00,628,B,628 BLK J Stage 절단,14,255.4,TON,가공-상선-절단
5466,W637GC00,637,B,637 BLK C Stage 중조 의장 ('C'),7,1801.8,KG,조립의장-상선관철
5466,P154BC00,154,B,154 BLK B Stage 선행 도장 전처리,1,2653.01,M2,선행도장-상선-전처리
5466,P108BC00,108,B,108 BLK B Stage 선행 도장 전처리,1,1645.115,M2,선행도장-상선-전처리
5466,W627GA00,627,B,627 BLK A Stage 대조 의장 ('A'),4,993.4,KG,조립의장-상선관철
5466,P627BC00,627,B,627 BLK B Stage 선행 도장 전처리,1,4886.04,M2,선행도장-상선-전처리
5466,C223CC00,223,B,223 BLK J Stage 절단,14,122,TON,가공-상선-절단
5466,C263CP00,263,B,263 BLK J Stage 절단 전처리,23,0,TON,가공-상선-전처리
5466,Z554ZBR0,554,B,554 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,S735A000,735,B,735 BLK B Stage 조립,11,1779.5,JL,조립1-PBS
5466,S134A000,134,B,134 BLK B Stage 조립,24,2168.8,JL,조립2-3DS
5466,C624CP00,624,B,624 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,Z621ZBR0,621,B,621 BLK B Stage 발판 해체,1,152.8,매,발판지원-상선 일반발판
5466,C441CC00,441,B,441 BLK J Stage 절단,8,32.1,TON,가공-상선-절단
5466,S914A000,914,B,914 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,Z653ZBI0,653,B,653 BLK B Stage 발판 설치,2,375.3,매,발판지원-상선 일반발판
5466,Z237ZBR0,237,B,237 BLK B Stage 발판 해체,1,225,매,발판지원-상선 일반발판
5466,C981CC00,981,B,981 BLK J Stage 절단,36,0,TON,사외-가공 절단-신한기계-선실용
5466,C263CC00,263,B,263 BLK J Stage 절단,23,178.5,TON,가공-상선-절단
5466,Z107ZBR0,107,B,107 BLK B Stage 발판 해체,1,21,매,발판지원-상선 일반발판
5466,P913BP00,913,B,913 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,W913GB00,913,B,913 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,C638CP00,638,B,638 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C739CP00,739,B,739 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C904CC00,904,B,904 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,P125BC00,125,B,125 BLK B Stage 선행 도장 전처리,1,1034.1,M²,사외-선행도장 전처리-(주)퍼쉬 (안정공장)
5466,Z631ZBR0,631,B,631 BLK B Stage 발판 해체,1,152.8,매,발판지원-상선 일반발판
5466,C833CP00,833,B,833 BLK J Stage 절단 전처리,21,0,TON,가공-상선-전처리
5466,C638CC00,638,B,638 BLK J Stage 절단,14,255.6,TON,가공-상선-절단
5466,S651A000,651,B,651 BLK B Stage 조립,13,2860.3,JL,조립1-PBS
5466,P236BP00,236,B,236 BLK B Stage 선행 도장,7,8431.3,M2,선행도장-상선-도장
5466,W904GB00,904,B,904 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,P212BC00,212,B,212 BLK B Stage 선행 도장 전처리,1,5870.06,M2,선행도장-상선-전처리
5466,P661BP01,661,B,661 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,Z525ZBR0,525,B,525 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,P203BP00,203,B,203 BLK B Stage 선행 도장,6,8599.1,M2,선행도장-상선-도장
5466,W108GC00,108,B,108 BLK C Stage 중조 의장 ('C'),20,763.652,KG,사외-선행의장 기장-주)퍼쉬
5466,C261CP00,261,B,261 BLK J Stage 절단 전처리,16,0,TON,가공-상선-전처리
5466,C161CC00,161,B,161 BLK J Stage 절단,17,99.2,TON,가공-상선-절단
5466,C229CC00,229,B,229 BLK J Stage 절단,20,311,TON,가공-상선-절단
5466,C153CC00,153,B,153 BLK J Stage 절단,24,150.2,TON,가공-상선-절단
5466,P633BC00,633,B,633 BLK B Stage 선행 도장 전처리,1,4945.06,M2,선행도장-상선-전처리
5466,W221GA00,221,B,221 BLK A Stage 대조 의장 ('A'),13,117.4,KG,조립의장-상선관철
5466,P539BC00,539,B,539 BLK B Stage 선행 도장 전처리,1,3729.58,M2,선행도장-상선-전처리
5466,P812BC00,812,B,812 BLK B Stage 선행 도장 전처리,1,57.4,M²,사외-선행도장-해양-전처리-성원기업
5466,U113GB00,113,B,113 BLK B Stage UNIT 의장 ('B'),7,1,LOT,사외-선장 Unit의장-퍼쉬
5466,W109GC00,109,B,109 BLK C Stage 중조 의장 ('C'),9,1,LOT,선행의장-상선 기장(POS)
5466,P104BC00,104,B,104 BLK B Stage 선행 도장 전처리,1,1845.705,M2,선행도장-상선-전처리
5466,Z294ZBI0,294,B,294 BLK B Stage 발판 설치,1,185.2,매,발판지원-상선 일반발판
5466,Z824ZBR0,824,B,824 BLK B Stage 발판 해체,1,147.3,매,발판지원-상선 일반발판
5466,S913A000,913,B,913 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,W423GA00,423,B,423 BLK A Stage 대조 의장 ('A'),4,274.9,KG,조립의장-상선관철
5466,W133GC00,133,B,133 BLK C Stage 중조 의장 ('C'),17,2135.454,KG,선행의장-상선 기장(POS)
5466,P731BC00,731,B,731 BLK B Stage 선행 도장 전처리,1,430.72,M2,선행도장-상선-전처리
5466,P805BP00,805,B,805 BLK B Stage 선행 도장,6,1007.6,M²,사외-선행도장-신한기계
5466,W635GC00,635,B,635 BLK C Stage 중조 의장 ('C'),7,463.9,KG,조립의장-상선관철
5466,P144BC00,144,B,144 BLK B Stage 선행 도장 전처리,1,2347.16,M2,선행도장-상선-전처리
5466,W124GB00,124,B,124 BLK B Stage 의장 ('B'),6,325.94,KG,선행의장-상선 기장(POS)
5466,W551GA00,551,B,551 BLK A Stage 대조 의장 ('A'),4,276.6,KG,조립의장-상선관철
5466,W625GC00,625,B,625 BLK C Stage 중조 의장 ('C'),7,462.6,KG,조립의장-상선관철
5466,P263BP01,263,B,263 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,W262GC00,262,B,262 BLK C Stage 중조 의장 ('C'),9,416.4,KG,조립의장-상선관철
5466,U192GB00,192,B,192 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,C728CP00,728,B,728 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,Z537ZBR0,537,B,537 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,P822BC00,822,B,822 BLK B Stage 선행 도장 전처리,1,1771.16,M2,선행도장-상선-전처리
5466,W234GC00,234,B,234 BLK C Stage 중조 의장 ('C'),14,737.7,KG,조립의장-상선관철
5466,C826CC00,826,B,826 BLK J Stage 절단,19,144.7,TON,가공-상선-절단
5466,C554CC00,554,B,554 BLK J Stage 절단,13,147.2,TON,가공-상선-절단
5466,Z622ZBR0,622,B,622 BLK B Stage 발판 해체,2,272.2,매,발판지원-상선 일반발판
5466,W452GA00,452,B,452 BLK A Stage 대조 의장 ('A'),4,260.1,KG,조립의장-상선관철
5466,Z124ZBI0,124,B,124 BLK B Stage 발판 설치,3,253.7,매,발판지원-상선 일반발판
5466,Z623ZBI0,623,B,623 BLK B Stage 발판 설치,2,322.3,매,발판지원-상선 일반발판
5466,C161CP00,161,B,161 BLK J Stage 절단 전처리,17,0,TON,가공-상선-전처리
5466,P802BC00,802,B,802 BLK B Stage 선행 도장 전처리,1,1060.96,M2,선행도장-상선-전처리
5466,P910BP00,910,B,910 BLK B Stage 선행 도장,9,0,0,사외-선행도장-신한기계-선실용
5466,Z826ZBR0,826,B,826 BLK B Stage 발판 해체,1,142.7,매,발판지원-상선 일반발판
5466,Z284ZBI0,284,B,284 BLK B Stage 발판 설치,1,185.2,매,발판지원-상선 일반발판
5466,P145BC00,145,B,145 BLK B Stage 선행 도장 전처리,1,964.1,M²,사외-선행도장 전처리-(주)퍼쉬 (안정공장)
5466,Z541ZBR0,541,B,541 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,P171BP00,171,B,171 BLK B Stage 선행 도장,8,1526.95,M2,선행도장-상선-도장
5466,Z132ZBR0,132,B,132 BLK B Stage 발판 해체,1,216.7,매,사외-발판-삼강에스앤씨
5466,P637BP00,637,B,637 BLK B Stage 선행 도장,7,6355.2,M2,선행도장-상선-도장
5466,W637GA00,637,B,637 BLK A Stage 대조 의장 ('A'),4,993.4,KG,조립의장-상선관철
5466,Z637ZBR0,637,B,637 BLK B Stage 발판 해체,1,314,매,발판지원-상선 일반발판
5466,Z637ZBI0,637,B,637 BLK B Stage 발판 설치,2,314,매,발판지원-상선 일반발판
5466,Z143ZBI0,143,B,143 BLK B Stage 발판 설치,2,248.2,매,발판지원-상선 일반발판
5466,W633GC00,633,B,633 BLK C Stage 중조 의장 ('C'),7,676,KG,조립의장-상선관철
5466,W621GC00,621,B,621 BLK C Stage 중조 의장 ('C'),11,728.8,KG,선행의장-상선 기장(POS)
5466,W952GB00,952,B,952 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,Z824ZBI0,824,B,824 BLK B Stage 발판 설치,1,147.3,매,발판지원-상선 일반발판
5466,P273BP01,273,B,273 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,S941A000,941,B,941 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,P241BP00,241,B,241 BLK B Stage 선행 도장,7,7710.9,M2,선행도장-상선-도장
5466,W433GA00,433,B,433 BLK A Stage 대조 의장 ('A'),4,274.9,KG,조립의장-상선관철
5466,P135BC00,135,B,135 BLK B Stage 선행 도장 전처리,1,1130.6,M²,사외-선행도장 전처리-(주)퍼쉬 (안정공장)
5466,P243BP00,243,B,243 BLK B Stage 선행 도장,6,6706.4,M2,선행도장-상선-도장
5466,W533GA00,533,B,533 BLK A Stage 대조 의장 ('A'),5,1778.2,KG,조립의장-상선관철
5466,P110BC00,110,B,110 BLK B Stage 선행 도장 전처리,1,649.92,M2,선행도장-상선-전처리
5466,W906GB00,906,B,906 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,Z135ZBI0,135,B,135 BLK B Stage 발판 설치,1,73,매,사외-발판-(주)퍼쉬 (안정공장)
5466,P921BP00,921,B,921 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,P627BP00,627,B,627 BLK B Stage 선행 도장,7,6355.2,M2,선행도장-상선-도장
5466,W822GA00,822,B,822 BLK A Stage 대조 의장 ('A'),4,117,KG,조립의장-상선관철
5466,Z523ZBR0,523,B,523 BLK B Stage 발판 해체,1,49,매,발판지원-상선 일반발판
5466,S551A000,551,B,551 BLK B Stage 조립,13,2265.5,JL,조립1-PBS
5466,P636BC00,636,B,636 BLK B Stage 선행 도장 전처리,1,5297.56,M2,선행도장-상선-전처리
5466,Z161ZBI0,161,B,161 BLK B Stage 발판 설치,2,180.3,매,발판지원-상선 일반발판
5466,W836GC00,836,B,836 BLK C Stage 중조 의장 ('C'),12,1,LOT,조립의장-상선관철
5466,W823GC00,823,B,823 BLK C Stage 중조 의장 ('C'),12,419.4,KG,조립의장-상선관철
5466,P252BC00,252,B,252 BLK B Stage 선행 도장 전처리,1,5104.66,M2,선행도장-상선-전처리
5466,Z654ZBI0,654,B,654 BLK B Stage 발판 설치,2,358.7,매,발판지원-상선 일반발판
5466,W539GA00,539,B,539 BLK A Stage 대조 의장 ('A'),4,303.2,KG,조립의장-상선관철
5466,P542BP00,542,B,542 BLK B Stage 선행 도장,6,4047.5,M2,선행도장-상선-도장
